Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,035070,1952,null,null,null,27.4,22.7,20.8,20.0,22.3,null,29.0,33.2,35.4,null
IDCJAC0002,035070,1953,31.3,30.0,31.1,30.2,23.1,22.4,22.1,22.0,26.2,29.7,31.2,36.1,28.0
IDCJAC0002,035070,1954,31.3,29.6,32.1,null,23.6,20.8,21.0,21.5,24.2,26.9,30.6,32.7,null
IDCJAC0002,035070,1955,33.7,31.5,29.8,28.4,21.9,20.6,19.2,23.6,null,29.6,31.4,33.2,null
IDCJAC0002,035070,1956,32.6,30.2,29.8,27.0,21.4,19.3,19.3,20.7,23.1,29.2,30.4,32.8,26.3
IDCJAC0002,035070,1957,32.7,33.2,31.8,31.0,24.8,22.7,18.6,22.5,27.5,32.0,34.2,37.1,29.0
IDCJAC0002,035070,1958,35.0,33.1,31.4,27.7,25.5,20.9,21.6,22.5,25.2,30.7,32.1,33.5,28.3
IDCJAC0002,035070,1959,30.7,31.2,30.7,28.2,23.3,21.4,20.6,23.8,26.8,27.6,30.6,32.9,27.3
IDCJAC0002,035070,1960,32.3,31.8,30.9,29.1,21.6,20.8,20.2,21.5,26.4,30.7,30.8,31.0,27.3
IDCJAC0002,035070,1961,31.9,31.6,29.6,28.2,23.4,20.8,20.9,22.2,27.3,30.3,30.0,32.1,27.4
IDCJAC0002,035070,1962,31.3,33.7,28.3,25.7,23.7,22.8,21.3,22.7,25.9,30.9,34.0,31.1,27.6
IDCJAC0002,035070,1963,30.4,34.3,30.1,27.8,25.1,21.4,21.0,22.9,27.4,28.5,31.4,32.5,27.7
IDCJAC0002,035070,1964,36.3,34.2,32.0,29.7,26.0,21.5,22.0,23.8,26.8,27.0,31.9,33.9,28.8
IDCJAC0002,035070,1965,34.6,34.3,33.1,30.0,25.3,21.5,19.6,22.8,27.3,30.0,34.5,31.1,28.7
IDCJAC0002,035070,1966,32.0,34.6,31.6,29.6,23.9,21.2,20.6,20.9,25.7,27.7,32.0,33.6,27.8
