Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040922,2001,31.8,28.9,29.8,25.9,22.2,20.9,19.9,21.4,24.2,27.4,27.4,31.3,25.9
IDCJAC0002,040922,2002,32.8,30.6,29.4,27.0,23.0,20.5,20.8,21.0,25.9,29.0,31.1,31.7,26.9
IDCJAC0002,040922,2003,32.3,28.5,27.0,24.8,22.1,20.3,18.8,20.9,27.5,26.2,28.3,30.6,25.6
IDCJAC0002,040922,2004,31.0,30.8,27.4,25.9,22.3,20.7,20.4,21.9,24.9,28.8,28.5,29.8,26.0
IDCJAC0002,040922,2005,30.6,32.2,29.1,26.7,22.8,19.7,19.9,20.8,25.1,28.8,28.6,32.9,26.4
IDCJAC0002,040922,2006,31.7,32.6,29.0,28.2,23.5,20.3,20.4,23.0,24.2,27.3,29.3,28.4,26.5
IDCJAC0002,040922,2007,31.4,29.4,30.5,27.1,25.3,17.5,18.6,21.4,24.4,28.9,26.8,28.3,25.8
IDCJAC0002,040922,2008,27.9,27.3,25.9,24.7,22.5,20.9,18.4,20.0,24.5,26.4,28.7,31.5,24.9
IDCJAC0002,040922,2009,29.8,28.8,28.6,25.6,21.8,19.9,19.5,24.9,26.4,28.1,31.8,31.2,26.4
IDCJAC0002,040922,2010,31.1,28.6,26.1,25.8,21.8,19.4,19.3,19.5,22.7,24.1,25.6,26.3,24.2
IDCJAC0002,040922,2011,28.8,29.5,27.2,24.4,20.7,18.4,18.7,20.8,23.5,24.9,30.2,27.0,24.5
IDCJAC0002,040922,2012,28.9,28.7,26.2,25.1,21.7,18.2,18.5,21.6,24.8,27.1,28.7,31.0,25.0
IDCJAC0002,040922,2013,31.7,26.8,25.9,24.8,20.7,18.5,19.8,23.3,27.7,29.1,29.6,31.2,25.8
IDCJAC0002,040922,2014,31.6,31.3,29.0,26.1,22.1,20.5,19.8,20.4,24.1,29.5,32.4,29.8,26.4
IDCJAC0002,040922,2015,30.0,28.9,30.4,24.6,22.3,19.9,19.4,22.0,23.7,27.5,29.5,27.8,25.5
IDCJAC0002,040922,2016,29.7,30.5,29.4,27.4,25.6,19.0,null,null,null,null,null,null,null
