Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,033247,1988,null,null,null,null,null,null,null,null,null,null,null,30.2,null
IDCJAC0002,033247,1990,32.2,35.0,29.8,27.8,25.3,23.0,23.4,25.3,26.3,30.5,32.6,32.7,28.7
IDCJAC0002,033247,1991,30.1,30.1,29.9,28.8,26.3,26.1,24.6,27.1,29.4,30.9,31.6,32.0,28.9
IDCJAC0002,033247,1992,34.3,32.7,30.9,28.1,26.5,23.8,24.2,26.5,29.4,29.6,33.1,32.0,29.3
IDCJAC0002,033247,1993,29.5,30.2,30.8,27.9,25.9,24.4,24.6,25.1,26.7,28.9,31.5,31.2,28.1
IDCJAC0002,033247,1994,34.4,30.8,29.1,27.8,25.9,24.7,23.7,24.6,27.6,30.3,32.5,31.1,28.5
IDCJAC0002,033247,1995,31.6,30.9,30.7,30.0,26.3,24.5,25.7,23.4,27.5,29.2,32.5,32.5,28.7
IDCJAC0002,033247,1996,31.4,31.0,29.2,30.3,27.3,25.6,24.5,26.3,30.9,28.5,32.1,32.7,29.2
IDCJAC0002,033247,1997,30.8,30.1,29.1,28.1,25.9,24.0,23.7,24.9,29.3,30.2,32.1,32.2,28.4
IDCJAC0002,033247,1998,30.6,32.2,30.6,30.1,27.1,25.1,24.9,25.8,27.6,29.2,29.8,30.9,28.7
IDCJAC0002,033247,1999,31.8,31.3,30.1,27.6,26.9,24.8,24.4,24.8,27.3,30.3,29.7,30.0,28.2
IDCJAC0002,033247,2000,31.6,28.5,29.7,27.5,26.0,22.9,24.3,26.1,29.1,29.9,29.0,29.5,27.8
IDCJAC0002,033247,2001,29.8,29.8,31.2,28.3,27.5,25.2,25.0,27.0,28.1,32.1,32.6,34.3,29.2
IDCJAC0002,033247,2002,32.7,33.1,31.3,29.6,27.4,25.1,24.6,25.4,29.8,31.0,31.0,33.2,29.5
IDCJAC0002,033247,2003,32.2,31.3,29.9,29.4,27.0,25.3,24.0,26.0,30.5,31.7,31.6,33.0,29.3
IDCJAC0002,033247,2004,31.9,31.4,30.9,28.8,27.2,25.5,24.9,26.8,27.8,31.7,31.5,31.4,29.1
IDCJAC0002,033247,2005,31.0,32.5,31.9,28.4,26.5,24.8,24.8,24.0,28.3,32.1,31.9,35.0,29.3
IDCJAC0002,033247,2006,32.0,31.8,30.0,28.4,25.7,23.6,23.6,25.8,26.9,28.3,31.8,31.0,28.2
IDCJAC0002,033247,2007,30.9,29.1,30.8,28.3,27.5,21.3,23.0,25.2,28.1,30.7,30.9,31.8,28.1
IDCJAC0002,033247,2008,30.6,30.2,28.8,29.4,27.2,26.1,23.9,24.1,27.9,30.0,33.5,34.9,28.9
IDCJAC0002,033247,2009,30.9,29.5,30.2,29.6,26.1,25.8,24.9,28.2,29.9,31.4,31.1,33.4,29.2
IDCJAC0002,033247,2010,30.7,30.7,30.3,28.7,27.0,25.3,25.6,25.8,28.5,28.2,27.8,30.3,28.2
IDCJAC0002,033247,2011,30.8,30.7,29.2,27.8,25.5,23.3,23.8,25.5,27.4,30.0,31.4,31.6,28.1
IDCJAC0002,033247,2012,31.3,31.5,29.7,29.2,26.1,24.1,23.0,25.4,28.5,29.9,32.3,33.4,28.7
IDCJAC0002,033247,2013,32.4,31.0,29.4,28.4,26.0,24.3,24.7,27.2,30.9,31.7,31.9,32.3,29.2
IDCJAC0002,033247,2014,32.1,29.9,28.8,28.6,26.7,24.9,24.5,25.4,28.3,30.4,33.1,33.9,28.9
IDCJAC0002,033247,2015,32.3,31.7,32.5,29.8,27.7,25.5,24.7,26.6,28.4,29.4,32.2,32.8,29.5
IDCJAC0002,033247,2016,32.5,32.9,30.2,29.5,28.7,26.1,null,null,null,null,null,null,null
