Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,037058,2012,null,null,null,null,null,null,null,null,34.9,36.6,40.0,40.6,null
IDCJAC0002,037058,2013,43.1,40.6,39.0,34.4,28.7,25.2,26.8,30.3,35.7,37.7,38.6,40.6,35.1
IDCJAC0002,037058,2014,40.1,36.1,35.5,35.3,30.8,24.3,25.1,25.2,32.8,37.6,40.7,38.3,33.5
IDCJAC0002,037058,2015,36.3,41.0,39.4,31.5,28.7,25.8,24.5,27.0,30.9,38.2,40.7,37.5,33.5
IDCJAC0002,037058,2016,39.2,38.4,36.3,35.9,31.1,24.7,null,null,null,null,null,null,null
