Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040112,1947,null,null,null,null,null,20.3,19.5,19.9,22.4,24.8,26.8,28.4,null
IDCJAC0002,040112,1948,28.1,29.4,27.3,23.4,21.6,18.8,18.7,21.2,22.8,27.9,30.0,29.7,24.9
IDCJAC0002,040112,1949,30.2,29.7,26.4,23.1,21.3,17.3,18.9,20.8,22.6,26.2,27.4,null,null
IDCJAC0002,040112,1950,30.1,26.9,26.2,23.7,21.9,17.4,18.3,18.5,22.9,23.8,25.2,26.7,23.5
IDCJAC0002,040112,1951,26.8,28.4,27.1,25.5,21.6,19.0,20.0,19.7,24.7,26.5,31.7,32.2,25.3
IDCJAC0002,040112,1952,32.4,30.4,27.1,25.0,20.6,19.1,18.1,19.9,23.2,25.9,29.9,31.3,25.2
IDCJAC0002,040112,1953,28.2,28.3,26.4,26.2,21.3,20.1,19.3,20.0,23.2,26.6,28.8,32.3,25.1
IDCJAC0002,040112,1954,27.2,27.3,28.8,25.7,21.6,18.2,19.1,19.6,21.3,23.8,27.2,28.6,24.0
IDCJAC0002,040112,1955,30.2,29.6,26.8,25.4,21.0,18.5,17.5,21.6,23.2,27.1,28.0,29.6,24.9
IDCJAC0002,040112,1956,28.8,27.4,25.6,25.4,19.9,17.7,17.7,18.7,21.7,26.0,27.9,29.9,23.9
IDCJAC0002,040112,1957,29.1,28.6,28.0,27.6,22.5,20.8,16.8,19.7,24.5,28.9,31.0,33.9,25.9
IDCJAC0002,040112,1958,31.5,29.4,28.0,23.5,23.9,18.3,19.4,20.0,21.8,27.0,28.9,30.5,25.2
IDCJAC0002,040112,1959,27.5,27.6,27.5,25.1,20.7,18.6,18.1,20.5,22.5,23.7,26.0,29.6,23.9
IDCJAC0002,040112,1960,29.0,29.6,27.6,26.3,19.8,18.3,17.3,19.2,23.6,26.9,27.1,27.5,24.4
IDCJAC0002,040112,1961,27.6,28.0,26.7,24.9,21.6,19.3,18.8,19.2,23.5,26.0,27.1,28.5,24.3
IDCJAC0002,040112,1962,28.3,29.7,25.5,23.1,21.7,20.3,18.5,20.1,22.9,27.6,30.1,27.2,24.6
IDCJAC0002,040112,1963,27.4,30.4,26.9,24.3,21.7,18.1,17.3,19.9,23.5,23.7,26.4,28.0,24.0
IDCJAC0002,040112,1964,31.6,29.7,27.4,25.1,21.2,18.3,18.8,20.5,22.7,23.6,27.0,29.6,24.6
IDCJAC0002,040112,1965,30.0,29.7,29.5,26.1,22.4,18.3,16.8,19.1,23.5,25.3,30.0,27.2,24.8
IDCJAC0002,040112,1966,28.1,30.7,27.6,25.2,21.3,18.7,17.7,18.5,22.6,23.6,27.4,28.9,24.2
IDCJAC0002,040112,1967,29.5,27.7,25.1,24.1,20.6,18.2,18.2,18.9,23.8,27.0,29.8,28.7,24.3
IDCJAC0002,040112,1968,28.2,28.0,27.2,27.3,19.8,18.9,17.1,19.2,22.4,28.1,32.3,29.8,24.9
IDCJAC0002,040112,1969,32.4,30.9,28.9,26.1,21.8,18.9,19.0,21.7,21.6,24.6,28.1,30.7,25.4
IDCJAC0002,040112,1970,29.7,28.4,28.6,26.0,21.9,20.6,19.8,21.2,22.9,26.0,27.4,27.9,25.0
IDCJAC0002,040112,1971,29.3,26.4,25.7,24.4,22.2,19.2,18.4,20.6,23.3,27.4,28.4,28.9,24.5
IDCJAC0002,040112,1972,28.6,25.5,27.0,24.1,20.4,19.2,19.3,21.5,24.3,26.7,26.7,30.7,24.5
IDCJAC0002,040112,1973,29.6,28.6,29.3,26.0,24.6,20.1,18.3,20.7,23.2,26.1,28.2,28.7,25.3
IDCJAC0002,040112,1974,26.7,28.3,26.7,26.2,21.1,19.5,19.0,19.1,21.3,23.9,26.5,29.8,24.0
IDCJAC0002,040112,1975,28.8,28.8,27.7,23.9,20.7,18.8,19.7,19.6,22.5,24.1,27.6,28.2,24.2
IDCJAC0002,040112,1976,28.0,26.9,27.0,23.9,21.4,19.2,18.8,19.8,21.5,24.6,28.6,31.9,24.3
IDCJAC0002,040112,1977,30.9,29.6,28.0,26.2,22.3,18.2,18.3,21.9,23.8,28.7,29.9,31.9,25.8
IDCJAC0002,040112,1978,30.2,30.4,28.3,25.8,20.9,17.2,18.2,18.3,21.4,23.8,26.6,28.8,24.2
IDCJAC0002,040112,1979,29.2,27.7,27.5,26.3,20.8,19.7,18.7,20.7,23.4,25.4,28.9,32.1,25.0
