Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040697,1981,null,28.8,28.3,26.3,22.9,20.1,20.3,21.7,23.8,24.6,25.3,28.7,null
IDCJAC0002,040697,1982,28.7,28.4,27.9,25.3,23.6,20.1,19.9,21.2,22.9,24.1,25.9,28.1,24.7
IDCJAC0002,040697,1983,28.2,29.4,28.4,25.3,23.4,20.4,19.7,20.9,24.9,25.2,26.3,26.8,24.9
IDCJAC0002,040697,1984,27.9,28.0,27.7,25.1,22.8,21.3,19.3,21.5,23.2,23.5,26.2,28.6,24.6
IDCJAC0002,040697,1985,29.6,28.3,27.0,25.7,23.3,20.3,20.8,21.1,23.3,24.7,26.1,null,null
IDCJAC0002,040697,1986,null,null,28.2,null,null,21.7,20.8,21.0,null,null,null,null,null
IDCJAC0002,040697,1987,null,null,null,null,null,null,null,null,null,null,null,28.3,null
IDCJAC0002,040697,1988,28.5,27.9,26.1,24.8,23.6,21.5,21.4,21.5,23.8,28.2,28.1,27.9,25.3
IDCJAC0002,040697,1989,28.2,27.1,27.1,25.9,23.4,20.3,19.5,20.1,23.7,26.9,25.7,27.4,24.6
IDCJAC0002,040697,1990,null,null,27.0,25.4,null,null,null,null,null,null,null,null,null
IDCJAC0002,040697,1991,29.9,29.4,28.0,26.6,23.6,23.2,21.2,23.1,25.3,25.3,27.4,28.1,25.9
IDCJAC0002,040697,1992,29.7,28.5,27.0,25.0,22.7,20.9,21.1,22.2,23.7,25.0,27.4,27.7,25.1
IDCJAC0002,040697,1993,28.6,29.0,27.5,25.4,23.6,21.5,21.7,22.4,22.8,25.2,26.2,27.7,25.1
IDCJAC0002,040697,1994,29.9,27.5,26.5,25.2,23.4,null,null,null,null,null,null,null,null
IDCJAC0002,040697,1995,28.9,27.8,28.0,25.6,23.2,20.9,21.2,21.3,23.7,24.7,28.2,27.9,25.1
IDCJAC0002,040697,1996,null,null,null,null,null,22.5,null,null,null,null,null,null,null
IDCJAC0002,040697,1999,null,null,null,null,null,null,null,22.0,23.1,null,null,null,null
IDCJAC0002,040697,2000,27.0,null,null,null,null,17.0,21.5,25.0,null,22.8,27.0,null,null
IDCJAC0002,040697,2001,null,null,null,null,null,null,null,null,null,27.0,26.6,29.8,null
IDCJAC0002,040697,2002,30.4,30.3,28.7,26.5,23.2,21.8,21.3,21.3,24.8,26.0,26.7,28.3,25.8
IDCJAC0002,040697,2003,28.8,28.1,27.0,25.2,23.3,21.8,20.3,21.5,26.9,25.4,26.5,28.0,25.2
IDCJAC0002,040697,2004,30.3,null,null,null,null,null,null,null,null,null,null,null,null
