Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,043030,1889,null,null,null,null,32.4,null,16.8,19.8,24.1,28.2,31.1,32.4,null
IDCJAC0002,043030,1894,34.1,31.8,26.9,27.3,21.8,18.8,18.6,20.6,23.1,27.2,32.9,30.1,26.1
IDCJAC0002,043030,1895,34.1,32.3,32.5,27.3,23.7,21.2,17.6,23.6,27.8,31.2,33.3,33.7,28.2
IDCJAC0002,043030,1896,37.9,31.4,30.7,28.4,25.4,21.6,18.0,21.0,24.8,32.8,30.2,34.2,28.0
IDCJAC0002,043030,1908,34.3,32.7,29.6,27.1,23.7,18.3,19.2,21.8,24.2,26.8,32.6,35.3,27.1
IDCJAC0002,043030,1909,32.0,33.4,29.8,26.5,23.3,19.6,18.6,21.1,25.1,31.6,33.1,34.2,27.4
IDCJAC0002,043030,1910,32.7,32.8,29.0,28.3,25.6,20.2,18.9,22.9,26.9,27.6,28.6,35.1,27.4
IDCJAC0002,043030,1911,30.2,28.6,29.9,28.2,22.8,19.4,20.5,22.3,26.6,29.7,33.9,37.7,27.5
IDCJAC0002,043030,1912,36.8,36.4,32.7,29.8,25.2,19.8,18.8,21.9,26.1,30.3,32.4,35.4,28.8
IDCJAC0002,043030,1913,32.6,32.1,29.8,27.9,21.7,19.1,null,23.4,25.8,30.6,33.8,36.2,null
IDCJAC0002,043030,1914,36.4,34.7,30.4,30.0,23.6,20.1,19.2,22.8,25.8,28.7,37.0,35.8,28.7
IDCJAC0002,043030,1916,36.1,36.9,null,27.8,25.6,19.4,18.3,20.7,24.2,27.4,27.2,30.2,null
IDCJAC0002,043030,1917,33.8,28.3,28.3,26.4,22.1,19.4,20.9,20.1,24.4,27.4,29.1,31.9,26.0
IDCJAC0002,043030,1918,28.4,31.7,30.3,26.4,22.2,22.2,19.9,21.7,26.0,30.9,33.3,36.4,27.4
IDCJAC0002,043030,1919,36.7,33.7,32.4,28.3,22.7,21.1,20.2,22.5,27.7,31.2,34.7,35.8,28.9
IDCJAC0002,043030,1920,33.8,32.8,31.2,27.4,23.1,19.9,18.3,19.8,23.7,27.6,32.3,32.7,26.9
IDCJAC0002,043030,1921,32.4,32.9,28.7,28.4,25.7,21.2,20.1,18.8,24.4,27.1,34.5,32.7,27.2
IDCJAC0002,043030,1922,33.4,33.1,32.7,31.2,24.4,20.2,18.8,21.5,26.8,30.7,34.8,34.7,28.5
IDCJAC0002,043030,1923,36.4,35.8,33.7,27.3,26.8,20.1,18.4,21.2,26.6,29.9,32.6,35.3,28.7
IDCJAC0002,043030,1924,34.3,32.3,30.6,25.4,24.2,19.8,20.4,22.2,25.3,27.9,30.0,31.4,27.0
IDCJAC0002,043030,1925,31.8,36.9,30.2,29.3,23.2,20.7,19.1,21.3,24.6,31.1,32.6,35.3,28.0
IDCJAC0002,043030,1926,35.7,38.5,34.4,31.2,21.9,20.1,21.8,25.0,25.3,31.9,35.2,33.6,29.6
IDCJAC0002,043030,1927,34.2,34.1,31.9,28.1,24.3,20.9,20.7,23.3,26.9,28.3,32.9,29.9,28.0
IDCJAC0002,043030,1928,34.7,32.9,32.6,27.9,22.9,18.5,19.7,25.3,30.1,32.9,32.7,35.2,28.8
IDCJAC0002,043030,1929,36.4,33.1,32.2,25.6,23.1,19.1,19.4,23.8,26.3,31.2,33.7,34.9,28.2
IDCJAC0002,043030,1930,33.9,34.4,31.6,27.4,22.6,18.2,19.9,21.9,25.9,29.0,33.6,33.8,27.7
IDCJAC0002,043030,1931,37.2,33.7,30.6,27.7,24.4,21.3,19.7,23.3,27.5,28.2,29.8,31.6,27.9
IDCJAC0002,043030,1932,37.4,36.8,32.8,26.9,22.2,19.3,19.4,22.3,25.1,29.7,31.4,34.9,28.2
IDCJAC0002,043030,1933,37.2,34.9,36.4,28.9,23.6,21.3,17.4,18.9,23.4,28.7,28.1,31.7,27.5
IDCJAC0002,043030,1934,33.6,31.9,32.2,28.4,23.9,20.3,19.3,22.4,26.1,27.9,30.4,32.9,27.4
IDCJAC0002,043030,1935,35.1,35.6,33.1,27.5,24.0,20.4,18.8,21.4,24.2,29.4,33.1,35.6,28.2
IDCJAC0002,043030,1936,34.3,33.8,28.7,27.2,24.2,19.1,20.1,24.4,26.1,32.3,33.7,33.4,28.1
IDCJAC0002,043030,1937,35.6,31.0,29.8,26.6,24.7,18.9,19.7,22.9,26.8,31.6,32.7,36.6,28.1
IDCJAC0002,043030,1938,34.7,35.2,32.7,29.7,25.1,19.8,19.5,20.9,26.6,31.6,33.9,38.6,29.0
IDCJAC0002,043030,1939,37.8,33.4,31.1,26.1,24.9,20.6,17.8,20.9,25.4,28.6,33.0,35.8,27.9
IDCJAC0002,043030,1940,39.6,32.8,29.7,27.8,23.5,22.2,20.9,23.3,27.6,33.3,34.6,34.9,29.2
IDCJAC0002,043030,1941,29.2,32.8,29.8,26.8,23.1,19.4,20.4,21.8,29.1,31.1,33.5,34.8,27.6
IDCJAC0002,043030,1942,36.2,30.3,33.6,29.1,24.5,22.5,19.8,24.7,27.5,28.3,32.1,29.4,28.2
IDCJAC0002,043030,1943,32.4,33.1,33.9,27.8,23.3,18.6,20.3,20.4,24.7,29.3,30.6,34.8,27.4
IDCJAC0002,043030,1944,36.6,32.9,31.9,28.6,22.6,20.2,19.7,21.2,25.3,29.7,35.4,36.0,28.3
IDCJAC0002,043030,1945,35.5,35.2,33.2,27.0,23.5,20.9,18.3,22.7,26.4,28.4,32.8,34.3,28.2
IDCJAC0002,043030,1946,34.3,35.8,31.6,27.1,26.0,19.9,21.7,24.9,26.7,30.0,36.3,35.8,29.2
IDCJAC0002,043030,1947,38.0,29.7,30.4,27.1,24.4,20.8,20.6,21.4,23.8,27.8,31.2,32.1,27.3
IDCJAC0002,043030,1948,32.7,35.5,32.1,27.0,22.0,19.6,18.9,23.0,24.7,30.1,33.8,34.7,27.8
IDCJAC0002,043030,1949,33.9,33.2,30.7,26.2,24.2,18.1,21.1,22.9,24.9,28.9,30.7,35.8,27.6
IDCJAC0002,043030,1950,35.1,29.9,29.3,25.8,24.1,18.4,19.1,20.6,25.8,26.3,28.4,32.8,26.3
IDCJAC0002,043030,1951,31.3,34.5,32.8,28.1,23.9,20.6,21.7,21.5,26.8,29.8,35.1,36.2,28.5
IDCJAC0002,043030,1952,36.8,34.3,29.7,26.1,21.9,20.2,20.4,21.4,26.5,28.7,32.9,36.6,28.0
IDCJAC0002,043030,1953,31.4,28.9,30.9,29.7,22.6,21.6,21.2,21.3,26.1,28.8,31.4,37.2,27.6
IDCJAC0002,043030,1954,30.4,29.1,33.0,28.0,23.3,20.1,20.7,21.2,24.4,26.7,30.6,32.9,26.7
IDCJAC0002,043030,1955,33.4,32.0,30.6,28.2,21.7,20.2,18.6,23.2,26.4,29.7,32.6,34.1,27.6
IDCJAC0002,043030,1956,33.1,30.8,29.8,27.6,21.5,18.9,19.4,21.2,23.9,29.0,31.4,33.7,26.7
IDCJAC0002,043030,1957,35.3,34.0,33.2,31.7,25.2,22.9,18.3,23.2,27.8,32.4,36.2,38.8,29.9
IDCJAC0002,043030,1958,36.8,34.7,33.7,28.7,27.5,20.7,21.5,22.4,25.2,30.8,33.9,35.5,29.3
IDCJAC0002,043030,1959,32.2,31.8,31.2,28.4,23.2,20.9,20.1,23.5,26.6,28.1,32.9,34.3,27.8
IDCJAC0002,043030,1960,34.9,34.6,32.5,29.2,20.5,19.6,19.8,21.5,26.2,31.1,32.0,32.8,27.9
IDCJAC0002,043030,1961,33.5,32.7,30.7,27.7,23.6,20.4,20.0,21.4,27.3,30.9,31.9,34.1,27.8
IDCJAC0002,043030,1962,31.4,34.7,28.6,25.9,23.6,22.5,20.9,22.2,26.1,30.9,35.3,32.2,27.9
IDCJAC0002,043030,1963,30.7,36.3,29.8,27.7,24.1,20.1,20.0,22.2,27.0,28.5,31.1,33.0,27.5
IDCJAC0002,043030,1964,36.8,33.8,30.9,28.6,23.5,20.5,21.5,22.3,26.0,26.7,31.1,34.1,28.0
IDCJAC0002,043030,1965,35.9,35.6,33.4,29.2,25.1,21.0,18.7,22.7,27.5,30.5,34.5,32.0,28.8
IDCJAC0002,043030,1966,32.6,35.4,32.7,29.9,23.4,20.5,19.3,19.8,25.4,27.9,32.2,34.6,27.8
IDCJAC0002,043030,1967,35.3,34.7,30.0,28.9,23.1,19.1,19.8,20.8,27.2,31.9,33.9,33.0,28.1
IDCJAC0002,043030,1968,32.3,32.9,31.3,null,21.0,19.9,18.4,null,25.1,31.0,35.2,33.8,null
IDCJAC0002,043030,1969,36.0,36.3,31.9,28.4,24.0,19.7,20.9,23.4,23.6,29.1,31.4,34.4,28.3
IDCJAC0002,043030,1970,35.2,33.4,32.0,28.8,23.3,22.2,20.8,22.2,24.2,30.2,31.4,31.8,28.0
IDCJAC0002,043030,1971,34.0,32.0,29.8,27.8,24.5,21.2,20.6,23.1,26.7,31.2,32.9,33.9,28.1
IDCJAC0002,043030,1972,32.7,30.6,33.4,28.9,24.4,23.3,22.2,24.3,28.2,30.6,31.7,36.1,28.9
IDCJAC0002,043030,1973,34.7,32.5,33.1,29.3,25.5,22.0,20.2,21.8,24.5,28.2,30.4,33.1,27.9
IDCJAC0002,043030,1974,30.8,32.7,31.6,29.0,22.5,19.8,20.1,20.9,22.2,28.0,30.2,35.9,27.0
IDCJAC0002,043030,1975,34.3,32.7,31.5,28.0,25.3,20.1,21.2,21.6,25.9,27.8,32.7,31.3,27.7
IDCJAC0002,043030,1976,31.6,29.9,30.7,27.5,24.1,20.4,19.9,21.5,24.0,27.1,31.9,35.8,27.0
IDCJAC0002,043030,1977,33.9,33.1,29.7,27.5,22.6,19.2,19.5,23.8,25.9,30.3,33.9,35.5,27.9
IDCJAC0002,043030,1978,33.7,33.1,32.1,28.4,22.2,17.9,18.0,18.3,22.5,25.7,29.7,32.9,26.2
IDCJAC0002,043030,1979,34.9,32.0,31.2,29.7,22.0,21.9,20.4,22.4,26.6,29.8,33.8,36.9,28.5
IDCJAC0002,043030,1980,36.6,34.4,32.5,29.4,24.3,20.9,19.1,22.6,29.3,30.6,34.3,32.9,28.9
IDCJAC0002,043030,1981,33.2,35.4,33.4,28.8,23.1,19.0,18.9,20.5,27.4,28.0,30.0,36.1,27.8
IDCJAC0002,043030,1982,34.5,34.2,29.7,28.2,24.2,19.0,18.5,23.7,25.8,29.4,34.4,35.7,28.1
IDCJAC0002,043030,1983,34.8,36.2,32.5,25.6,22.1,18.0,18.2,19.8,27.2,30.6,29.1,31.6,27.1
IDCJAC0002,043030,1984,30.8,32.2,32.1,26.3,23.9,21.1,16.9,21.0,23.7,27.6,31.8,34.7,26.8
IDCJAC0002,043030,1985,36.1,34.6,32.2,28.5,24.9,18.9,19.7,21.8,24.8,27.1,29.7,34.5,27.7
IDCJAC0002,043030,1986,35.3,34.9,34.0,31.1,24.9,21.3,19.5,21.2,26.9,28.6,30.2,34.5,28.5
IDCJAC0002,043030,1987,35.3,34.0,33.3,29.2,23.5,21.9,20.2,21.8,26.4,28.9,30.6,35.1,28.4
IDCJAC0002,043030,1988,36.0,31.9,29.8,25.8,23.4,20.6,20.8,22.3,26.6,34.6,32.1,34.0,28.2
IDCJAC0002,043030,1989,34.9,31.8,30.7,26.2,23.5,18.1,17.3,20.5,26.7,30.7,29.1,33.8,26.9
IDCJAC0002,043030,1990,36.8,35.0,30.6,25.2,23.2,18.7,20.2,20.4,25.2,30.4,35.1,35.6,28.0
IDCJAC0002,043030,1991,33.5,34.5,34.3,29.8,25.6,22.9,19.8,23.7,27.9,32.5,33.9,34.3,29.4
IDCJAC0002,043030,1992,37.1,33.5,33.1,28.0,22.4,19.9,21.1,null,null,null,null,null,null
