Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,033255,1985,null,null,null,null,null,null,null,23.8,24.6,26.1,28.8,31.0,null
IDCJAC0002,033255,1986,30.0,30.2,28.0,26.3,25.0,22.2,22.3,23.1,25.5,28.0,29.0,30.3,26.7
IDCJAC0002,033255,1987,31.9,30.3,30.0,26.6,24.4,22.4,20.9,22.7,24.7,28.9,29.5,30.3,26.9
IDCJAC0002,033255,1988,30.3,29.3,27.7,27.6,25.3,22.3,22.0,21.4,25.1,28.9,29.1,29.3,26.5
IDCJAC0002,033255,1989,29.9,28.9,28.6,27.4,25.0,21.3,20.6,21.6,25.2,28.0,28.3,29.0,26.1
IDCJAC0002,033255,1990,30.6,32.5,28.6,27.7,24.6,21.3,21.2,22.7,24.0,27.8,29.4,30.1,26.7
IDCJAC0002,033255,1991,29.2,29.2,28.1,26.9,24.7,23.6,22.5,24.3,26.4,28.0,29.1,30.4,26.9
IDCJAC0002,033255,1992,32.4,31.1,29.1,26.7,25.7,22.3,22.0,23.9,27.3,27.4,29.7,30.4,27.3
IDCJAC0002,033255,1993,29.2,29.4,29.5,26.8,24.7,22.8,22.5,23.2,25.2,27.0,29.0,29.9,26.6
IDCJAC0002,033255,1994,32.0,29.6,27.8,26.0,24.0,22.8,21.3,21.5,24.8,27.2,29.6,29.2,26.3
IDCJAC0002,033255,1995,30.2,30.3,29.7,28.4,25.3,22.9,22.9,21.3,24.8,26.4,29.8,30.7,26.9
IDCJAC0002,033255,1996,30.3,30.4,28.3,28.6,25.5,23.4,22.4,23.7,25.8,26.7,29.3,30.9,27.1
IDCJAC0002,033255,1997,30.1,30.0,27.6,26.2,23.6,22.0,20.7,22.3,26.0,27.3,29.2,30.4,26.3
IDCJAC0002,033255,1998,29.8,31.1,29.5,28.5,25.6,23.2,22.5,23.9,25.5,27.5,28.3,29.7,27.1
IDCJAC0002,033255,1999,30.4,30.2,29.3,26.4,24.1,22.5,21.7,22.0,24.8,27.9,28.5,28.4,26.3
IDCJAC0002,033255,2000,29.8,28.4,28.6,26.9,24.3,20.3,21.8,23.3,26.0,27.6,27.8,28.6,26.1
IDCJAC0002,033255,2001,29.3,29.2,30.2,27.1,25.6,23.4,22.5,23.9,25.8,28.3,29.9,31.0,27.2
IDCJAC0002,033255,2002,31.1,31.4,29.4,null,null,null,null,null,null,null,null,null,null
