Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,035069,1931,37.3,36.5,31.9,29.1,25.8,23.8,21.1,25.3,27.8,29.3,30.6,32.3,29.2
IDCJAC0002,035069,1932,37.7,36.8,33.3,29.1,23.9,20.4,20.8,23.3,26.7,31.6,31.7,36.1,29.3
IDCJAC0002,035069,1933,37.6,35.2,37.8,31.6,25.1,21.6,18.6,20.2,25.6,29.1,29.2,32.2,28.7
IDCJAC0002,035069,1934,34.7,32.9,33.6,29.2,25.8,22.0,21.1,23.2,27.9,30.0,33.2,36.4,29.2
IDCJAC0002,035069,1935,37.5,36.8,34.3,28.8,26.4,21.8,20.7,23.3,26.4,31.3,33.8,36.7,29.8
IDCJAC0002,035069,1936,35.0,35.0,29.4,28.4,25.3,20.4,21.1,25.8,27.4,33.2,34.8,34.9,29.2
IDCJAC0002,035069,1937,36.9,32.8,31.2,28.5,27.4,20.1,21.9,24.7,29.3,33.7,35.0,37.6,29.9
IDCJAC0002,035069,1938,35.8,33.9,34.9,32.6,28.5,21.2,20.2,22.7,28.7,33.7,35.3,40.3,30.6
IDCJAC0002,035069,1939,38.9,34.2,31.8,28.1,26.8,21.1,19.1,21.7,26.5,29.7,34.1,36.7,29.1
IDCJAC0002,035069,1940,38.6,32.7,31.8,30.8,25.8,24.5,23.3,24.7,28.4,34.2,34.8,35.7,30.4
IDCJAC0002,035069,1941,29.4,33.2,30.7,27.9,25.0,21.0,22.6,23.7,29.6,32.4,34.0,36.3,28.8
IDCJAC0002,035069,1942,39.4,35.8,36.3,30.9,26.9,23.4,21.4,26.3,29.6,30.9,34.2,32.5,30.6
IDCJAC0002,035069,1943,35.0,34.8,35.9,30.4,25.7,20.7,23.6,23.0,26.9,31.5,32.3,36.1,29.7
IDCJAC0002,035069,1944,37.2,31.8,32.7,29.9,23.2,21.3,21.2,23.5,27.0,29.9,35.1,35.0,29.0
IDCJAC0002,035069,1945,34.7,35.2,33.8,28.4,24.1,21.8,19.4,24.5,27.4,28.8,33.0,35.1,28.8
IDCJAC0002,035069,1946,33.6,34.5,32.0,28.4,27.6,20.4,22.7,25.9,28.1,31.1,35.8,36.0,29.7
