Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,031002,1938,28.7,27.9,28.3,27.3,23.4,22.4,21.4,22.1,23.2,25.9,27.7,28.4,25.6
IDCJAC0002,031002,1939,27.4,26.1,26.2,24.3,22.6,22.7,21.2,24.3,23.8,26.3,28.3,29.9,25.3
IDCJAC0002,031002,1940,27.9,27.7,24.8,23.7,22.1,19.8,19.7,20.8,23.4,26.2,29.5,30.1,24.6
IDCJAC0002,031002,1941,28.1,26.1,27.0,null,21.4,21.2,21.4,20.7,23.9,28.2,27.7,29.2,null
IDCJAC0002,031002,1942,30.1,28.9,28.3,25.2,23.7,22.3,22.1,24.7,25.2,27.8,28.4,28.2,26.2
IDCJAC0002,031002,1943,null,26.4,25.9,26.4,null,null,null,null,null,null,null,null,null
IDCJAC0002,031002,1944,30.7,28.5,25.6,24.9,24.7,19.5,21.1,22.2,23.0,25.8,29.3,30.6,25.5
IDCJAC0002,031002,1945,27.9,28.7,25.6,24.8,23.3,23.3,21.3,25.4,27.2,28.3,30.0,30.0,26.3
IDCJAC0002,031002,1946,29.7,29.0,29.6,27.3,24.3,23.7,24.0,25.4,27.1,28.7,31.5,31.7,27.7
IDCJAC0002,031002,1947,32.3,29.1,28.4,26.8,23.4,23.2,23.7,23.5,25.7,27.7,31.7,31.2,27.2
IDCJAC0002,031002,1948,29.6,29.6,28.3,26.0,23.9,21.3,21.9,22.5,26.7,30.9,30.0,30.6,26.8
IDCJAC0002,031002,1949,28.8,28.7,27.6,23.6,22.7,21.5,21.2,20.8,24.1,29.6,28.8,28.6,25.5
IDCJAC0002,031002,1950,28.3,28.3,27.9,23.6,24.7,22.2,22.1,20.6,23.3,27.1,28.6,26.3,25.2
IDCJAC0002,031002,1951,27.9,28.1,27.5,28.3,23.4,23.9,22.3,24.3,23.7,27.9,29.9,31.3,26.5
