Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,036026,1913,36.3,32.4,29.8,29.4,23.6,20.3,23.6,25.7,28.8,33.5,37.2,37.9,29.9
IDCJAC0002,036026,1914,37.3,36.5,34.4,34.0,null,22.5,20.9,26.2,29.0,31.7,37.0,38.7,null
IDCJAC0002,036026,1915,36.4,40.4,37.7,33.3,24.7,24.2,25.7,25.1,32.2,34.2,38.5,35.6,32.3
IDCJAC0002,036026,1916,36.7,37.8,36.4,28.9,27.4,23.2,20.7,23.9,27.7,31.3,31.0,33.6,29.9
IDCJAC0002,036026,1917,34.2,31.6,30.7,30.2,24.4,21.6,23.6,22.9,28.1,31.4,31.2,35.8,28.8
IDCJAC0002,036026,1918,30.4,33.3,32.6,29.1,25.0,25.1,22.1,24.9,28.8,32.5,36.3,39.1,29.9
IDCJAC0002,036026,1919,38.1,35.2,35.6,31.3,25.2,24.6,22.8,24.6,30.3,34.7,37.9,38.9,31.6
IDCJAC0002,036026,1920,37.2,36.8,35.3,29.0,23.4,22.1,20.4,22.4,27.3,31.4,34.5,35.7,29.6
IDCJAC0002,036026,1921,34.7,33.7,29.8,29.3,27.9,23.6,22.6,22.1,28.1,31.2,37.3,36.3,29.7
IDCJAC0002,036026,1922,38.0,34.9,35.2,33.8,26.4,22.9,21.5,24.6,30.4,33.7,38.0,36.2,31.3
IDCJAC0002,036026,1923,39.4,39.1,36.9,30.8,28.8,21.4,20.4,23.7,29.9,33.1,36.3,39.1,31.6
IDCJAC0002,036026,1924,36.9,34.3,32.1,27.0,26.9,22.2,23.7,25.0,28.1,32.7,33.6,35.3,29.8
IDCJAC0002,036026,1925,36.1,39.1,33.3,29.8,25.2,23.1,21.8,25.1,26.3,34.7,36.1,40.4,30.9
IDCJAC0002,036026,1926,39.6,40.9,36.4,34.3,24.9,23.7,25.5,27.3,27.8,34.8,37.4,37.2,32.5
IDCJAC0002,036026,1927,38.7,37.0,36.0,31.3,26.8,25.8,23.1,25.6,31.0,32.6,36.8,33.5,31.5
IDCJAC0002,036026,1928,38.0,36.7,33.8,30.7,25.5,21.0,22.2,27.2,32.8,36.2,35.8,36.8,31.4
IDCJAC0002,036026,1929,38.7,38.6,35.2,28.0,25.7,23.1,22.0,27.0,28.9,34.6,37.3,37.5,31.4
IDCJAC0002,036026,1930,36.5,33.9,34.4,30.9,25.2,20.8,22.7,25.3,28.9,30.3,37.0,36.6,30.2
IDCJAC0002,036026,1931,39.7,39.4,33.3,29.7,26.5,24.9,22.2,26.2,28.9,30.2,32.5,34.6,30.7
IDCJAC0002,036026,1932,39.8,37.8,35.7,29.5,null,20.7,21.6,24.2,28.4,33.6,34.3,39.2,null
IDCJAC0002,036026,1933,39.7,35.8,38.9,33.0,25.8,21.9,19.8,21.4,27.7,32.2,32.3,34.3,30.2
IDCJAC0002,036026,1934,36.0,34.1,35.5,31.1,26.4,22.8,21.4,23.9,29.6,31.6,35.4,37.9,30.5
IDCJAC0002,036026,1935,39.9,39.6,35.8,30.5,26.7,21.9,20.8,24.3,28.2,33.8,35.8,38.7,31.3
IDCJAC0002,036026,1936,37.0,36.1,30.1,29.3,26.7,21.2,21.7,27.4,28.2,34.9,35.7,36.6,30.4
IDCJAC0002,036026,1937,38.8,35.7,31.7,29.3,27.7,20.8,21.9,24.6,29.3,35.1,36.7,39.2,30.9
IDCJAC0002,036026,1938,38.3,35.1,36.4,32.9,28.5,22.7,21.7,24.2,29.8,34.4,null,null,null
IDCJAC0002,036026,1939,38.9,34.8,34.1,28.7,27.5,22.1,19.2,22.3,27.2,30.1,33.8,38.3,29.7
IDCJAC0002,036026,1940,40.0,32.1,32.1,30.7,26.1,24.7,23.6,25.1,30.0,35.8,36.7,38.8,31.3
IDCJAC0002,036026,1941,30.9,34.2,31.9,28.2,24.8,21.2,22.9,24.0,30.3,34.3,34.6,36.7,29.5
IDCJAC0002,036026,1942,40.7,37.1,37.3,31.3,28.1,24.2,23.0,27.8,30.3,31.8,35.6,35.1,31.9
IDCJAC0002,036026,1943,37.6,36.4,36.3,31.5,26.6,21.8,24.0,24.3,28.2,33.4,35.1,38.3,31.1
IDCJAC0002,036026,1944,39.1,32.7,32.6,31.3,24.0,22.8,22.7,25.7,29.1,31.8,37.4,36.9,30.5
IDCJAC0002,036026,1945,37.1,36.9,36.0,30.1,25.6,23.1,20.5,26.3,29.8,30.4,34.9,37.6,30.7
IDCJAC0002,036026,1946,35.4,36.9,34.2,30.2,28.7,21.6,24.1,26.8,29.5,32.5,37.6,38.1,31.3
IDCJAC0002,036026,1947,40.6,31.4,33.6,29.5,26.6,23.9,23.1,24.2,25.1,30.2,34.0,35.5,29.8
IDCJAC0002,036026,1948,35.7,37.2,null,29.8,26.3,22.9,22.4,25.4,29.0,33.3,36.8,37.1,null
IDCJAC0002,036026,1949,36.1,34.9,31.9,27.9,26.2,22.0,22.5,26.7,28.9,32.5,33.8,37.7,30.1
IDCJAC0002,036026,1950,35.7,32.4,29.6,26.7,25.5,19.8,21.5,22.4,27.5,29.2,33.1,34.8,28.2
IDCJAC0002,036026,1951,33.1,36.1,35.9,31.2,25.9,22.5,22.8,23.7,28.9,32.7,37.4,38.4,30.7
IDCJAC0002,036026,1952,39.2,37.3,35.5,30.0,25.0,22.7,22.4,24.4,29.9,33.4,35.9,38.6,31.2
IDCJAC0002,036026,1953,32.4,32.3,34.0,34.1,25.4,24.6,23.4,23.1,28.7,34.2,35.9,39.4,30.6
IDCJAC0002,036026,1954,33.0,31.8,null,30.3,26.0,21.4,23.1,23.5,28.3,30.6,35.6,35.1,null
IDCJAC0002,036026,1955,35.9,33.5,30.9,29.6,23.3,22.6,19.6,25.1,29.2,32.6,35.9,37.6,29.7
IDCJAC0002,036026,1956,36.4,34.2,30.7,null,23.8,20.4,21.2,22.1,25.7,31.6,34.3,35.0,null
IDCJAC0002,036026,1957,35.1,36.0,33.2,33.5,26.1,24.5,19.2,25.2,29.3,35.0,36.9,38.5,31.0
IDCJAC0002,036026,1958,37.1,36.0,35.8,30.5,28.9,22.9,24.7,25.8,26.9,33.6,35.2,37.1,31.2
IDCJAC0002,036026,1959,36.6,35.8,34.4,28.9,23.2,22.7,21.9,25.6,28.9,31.5,37.0,37.8,30.4
IDCJAC0002,036026,1960,36.4,36.1,33.6,31.8,21.9,21.7,20.8,23.2,28.5,33.3,34.7,34.1,29.7
IDCJAC0002,036026,1961,33.7,34.8,33.4,30.9,25.2,22.4,22.3,23.6,29.8,34.6,35.0,37.2,30.2
IDCJAC0002,036026,1962,35.6,36.4,33.2,28.7,25.4,24.5,22.8,24.7,28.6,34.2,37.8,34.6,30.5
IDCJAC0002,036026,1963,33.2,37.1,32.6,27.7,25.5,21.0,21.4,25.0,29.5,30.9,35.3,37.2,29.7
IDCJAC0002,036026,1964,38.3,37.4,35.2,30.6,26.2,23.5,24.6,26.0,29.7,29.7,34.7,37.3,31.1
IDCJAC0002,036026,1965,38.5,38.9,33.7,31.5,27.6,23.2,21.6,26.1,30.3,33.2,37.6,34.1,31.4
IDCJAC0002,036026,1966,32.6,36.9,35.1,31.5,25.6,23.1,22.3,22.4,28.5,30.5,34.6,36.3,29.9
IDCJAC0002,036026,1967,39.9,36.8,32.4,31.4,26.4,21.7,22.1,23.9,29.6,34.9,36.3,37.0,31.0
IDCJAC0002,036026,1968,37.0,34.4,34.9,32.8,22.1,22.6,20.6,24.4,28.7,33.6,38.0,37.3,30.5
IDCJAC0002,036026,1969,39.6,38.4,34.0,29.6,26.8,22.0,null,27.0,27.2,32.8,36.9,36.7,null
IDCJAC0002,036026,1970,38.8,35.6,34.5,31.8,26.4,25.3,23.9,25.0,27.2,32.7,34.0,36.8,31.0
IDCJAC0002,036026,1971,39.1,36.4,31.4,26.9,25.2,22.6,21.5,26.0,30.2,35.1,34.3,37.5,30.5
IDCJAC0002,036026,1972,34.4,34.8,34.0,31.4,25.6,24.0,23.5,26.7,30.7,34.5,35.8,39.1,31.2
IDCJAC0002,036026,1973,38.0,33.9,34.0,30.6,27.0,24.3,24.4,27.2,29.5,33.6,35.0,35.0,31.0
IDCJAC0002,036026,1974,30.1,34.1,33.3,32.3,25.1,23.3,24.0,25.0,null,null,null,39.0,null
IDCJAC0002,036026,1975,36.8,33.8,34.8,30.6,28.3,23.3,25.2,25.5,30.2,31.4,36.4,35.7,31.0
IDCJAC0002,036026,1976,33.2,30.8,33.6,29.6,26.4,23.6,23.3,24.9,29.5,31.6,36.4,37.7,30.1
IDCJAC0002,036026,1977,35.4,34.4,32.4,30.2,25.6,22.8,22.9,26.8,28.2,33.8,37.6,37.2,30.6
IDCJAC0002,036026,1978,38.2,38.1,36.1,32.0,25.7,21.0,21.5,23.1,26.7,30.0,34.1,null,null
