Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,036143,1957,33.8,35.2,32.3,32.5,25.5,23.7,19.2,24.6,29.3,34.3,36.8,38.5,30.5
IDCJAC0002,036143,1958,37.7,35.8,35.6,30.7,29.1,22.3,24.4,25.4,26.9,33.1,34.6,36.4,31.0
IDCJAC0002,036143,1959,34.6,34.4,33.7,28.6,24.0,22.4,21.9,25.2,28.3,31.3,36.2,36.3,29.7
IDCJAC0002,036143,1960,37.9,35.4,34.0,31.4,22.2,22.0,21.3,23.4,27.9,33.2,34.2,32.5,29.6
IDCJAC0002,036143,1961,34.4,34.1,32.7,30.1,25.0,22.0,22.2,23.7,29.3,34.2,33.8,37.1,29.9
IDCJAC0002,036143,1962,35.0,36.3,32.4,28.4,25.4,24.3,22.9,24.8,28.3,33.8,37.0,34.2,30.2
IDCJAC0002,036143,1963,32.5,36.3,31.8,27.9,25.9,21.9,21.8,24.4,29.2,29.9,34.2,36.2,29.3
IDCJAC0002,036143,1964,37.6,36.2,34.2,31.3,26.4,23.7,24.9,25.8,29.4,29.1,34.2,36.1,30.7
IDCJAC0002,036143,1965,38.0,38.2,34.4,31.5,28.0,24.2,21.9,26.6,30.7,33.3,36.8,34.2,31.5
IDCJAC0002,036143,1966,33.5,36.3,34.7,32.3,25.8,23.1,22.7,22.1,27.7,29.9,33.9,36.2,29.9
IDCJAC0002,036143,1967,38.8,35.6,32.2,31.7,26.2,21.8,22.2,24.1,29.5,34.0,35.7,35.6,30.6
IDCJAC0002,036143,1968,35.7,33.8,34.4,33.0,22.4,22.9,20.3,23.9,28.5,33.1,37.2,36.4,30.1
IDCJAC0002,036143,1969,38.4,37.4,33.2,30.1,26.1,22.3,23.4,26.2,26.3,31.9,35.4,35.9,30.5
IDCJAC0002,036143,1970,37.0,34.6,32.7,30.6,25.8,24.6,22.7,24.5,27.0,32.2,33.8,34.7,30.0
IDCJAC0002,036143,1971,37.2,34.8,31.3,27.5,25.5,22.6,21.1,24.6,29.0,34.1,33.6,35.5,29.7
IDCJAC0002,036143,1972,33.9,33.7,32.8,30.4,25.0,23.8,22.8,25.5,29.6,33.6,35.0,37.7,30.3
IDCJAC0002,036143,1973,36.9,33.3,33.2,29.7,26.4,23.4,23.4,25.9,27.3,32.0,33.9,35.3,30.1
IDCJAC0002,036143,1974,31.0,33.6,32.7,30.1,24.4,22.6,23.0,24.0,26.0,30.6,33.3,37.4,29.1
IDCJAC0002,036143,1975,35.8,33.6,33.6,30.4,27.7,22.2,24.5,24.4,29.0,30.3,35.6,33.3,30.0
IDCJAC0002,036143,1976,32.8,31.2,33.4,29.8,26.2,22.6,22.2,23.9,27.6,29.9,34.9,37.3,29.3
IDCJAC0002,036143,1977,35.0,33.8,32.2,29.9,24.3,21.6,21.7,25.7,27.2,32.6,36.1,35.7,29.7
IDCJAC0002,036143,1978,35.9,36.5,34.1,30.4,24.4,20.5,20.6,22.4,25.3,28.8,33.4,35.1,28.9
IDCJAC0002,036143,1979,36.7,32.3,33.3,31.1,25.0,24.1,22.9,25.5,29.1,32.8,37.2,39.4,30.8
IDCJAC0002,036143,1980,37.6,35.7,33.1,31.0,27.5,23.4,22.0,25.1,31.5,33.5,36.1,36.3,31.1
IDCJAC0002,036143,1981,33.8,36.8,34.7,31.3,25.3,21.7,21.3,23.5,28.7,29.9,33.0,38.3,29.9
IDCJAC0002,036143,1982,37.7,37.1,32.7,30.7,26.3,21.4,21.2,25.4,28.1,32.3,36.2,38.5,30.6
IDCJAC0002,036143,1983,37.4,38.4,34.4,27.8,24.0,21.2,20.7,23.0,30.3,33.1,33.5,34.9,29.9
IDCJAC0002,036143,1984,32.0,33.2,33.3,29.9,26.6,23.9,20.6,24.4,26.6,31.0,35.4,37.8,29.6
IDCJAC0002,036143,1985,38.3,36.6,34.8,30.4,27.2,20.9,22.0,25.3,27.2,29.8,32.9,37.2,30.2
IDCJAC0002,036143,1986,36.4,36.8,35.3,32.6,27.3,23.1,22.4,23.3,29.5,32.1,34.7,37.0,30.9
IDCJAC0002,036143,1987,37.1,34.9,34.5,30.8,26.2,22.8,22.1,25.0,28.1,32.7,33.5,35.8,30.3
IDCJAC0002,036143,1988,38.1,36.0,33.5,28.9,26.0,23.5,22.1,23.8,28.6,35.8,33.9,35.8,30.5
IDCJAC0002,036143,1989,37.5,33.4,32.1,28.6,25.7,19.8,19.8,22.3,28.5,32.9,32.0,36.1,29.1
IDCJAC0002,036143,1990,38.5,36.0,31.8,26.4,23.9,20.7,22.5,22.4,27.4,32.1,36.5,37.1,29.6
IDCJAC0002,036143,1991,32.9,33.3,35.0,30.4,27.4,25.5,22.2,25.6,29.6,34.5,36.2,36.3,30.7
IDCJAC0002,036143,1992,38.3,34.8,35.2,31.3,25.3,22.6,22.9,24.9,27.3,31.4,34.0,34.3,30.2
IDCJAC0002,036143,1993,35.7,36.1,34.7,31.8,27.4,22.8,23.7,25.0,26.8,31.5,34.9,34.3,30.4
IDCJAC0002,036143,1994,38.6,33.9,30.7,30.1,26.9,22.7,22.9,25.0,29.1,32.3,35.2,37.3,30.4
