Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,029125,1957,34.8,37.8,32.7,34.9,28.5,26.5,21.8,27.1,31.1,36.9,38.4,39.3,32.5
IDCJAC0002,029125,1958,37.8,37.7,37.1,32.0,null,25.0,27.7,28.5,29.3,34.8,36.4,37.6,null
IDCJAC0002,029125,1959,36.2,38.0,34.0,31.6,25.2,24.5,23.8,26.9,30.2,35.4,38.9,38.6,31.9
IDCJAC0002,029125,1960,37.6,36.5,34.7,32.9,24.3,24.7,25.6,25.4,31.3,35.3,36.4,36.2,31.7
IDCJAC0002,029125,1961,36.5,37.2,36.1,34.3,27.6,25.2,24.6,25.5,31.8,36.4,37.1,38.3,32.5
IDCJAC0002,029125,1962,36.8,37.3,33.9,30.9,27.3,26.1,25.1,26.8,30.5,36.7,38.5,37.8,32.3
IDCJAC0002,029125,1963,36.7,36.4,36.0,29.9,29.4,25.2,25.4,28.1,32.2,34.2,37.8,39.3,32.5
IDCJAC0002,029125,1964,38.0,35.4,35.0,33.4,27.8,25.4,26.9,28.2,32.0,32.4,35.7,37.1,32.3
IDCJAC0002,029125,1965,38.4,39.0,33.2,32.5,29.6,24.7,22.8,28.0,32.1,34.5,37.6,36.0,32.4
IDCJAC0002,029125,1966,36.0,36.9,35.2,33.7,27.2,25.6,24.5,25.1,29.9,32.7,35.9,36.0,31.6
IDCJAC0002,029125,1967,40.2,34.3,33.1,33.0,28.0,24.5,24.5,26.6,31.3,36.3,38.0,39.1,32.4
IDCJAC0002,029125,1968,37.2,35.1,36.0,34.6,24.8,26.8,22.9,26.1,31.3,34.4,38.0,36.8,32.0
IDCJAC0002,029125,1969,38.7,37.7,35.2,31.8,28.7,24.3,26.3,28.2,28.7,35.3,37.6,36.8,32.4
IDCJAC0002,029125,1970,38.9,37.1,35.6,34.6,27.7,26.5,24.2,26.7,31.0,36.0,37.2,38.9,32.9
IDCJAC0002,029125,1971,40.7,37.4,31.2,null,null,null,null,null,null,null,null,null,null
