Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,041082,1909,29.9,29.2,27.2,24.0,20.6,17.3,15.3,17.4,21.3,27.2,30.2,30.7,24.2
IDCJAC0002,041082,1910,28.3,28.0,25.6,25.1,23.0,17.4,15.4,19.2,23.7,24.1,25.1,29.8,23.7
IDCJAC0002,041082,1911,26.7,25.4,26.9,25.6,19.6,16.7,17.4,19.4,23.3,25.6,30.3,34.7,24.3
IDCJAC0002,041082,1912,32.7,31.0,27.1,25.7,21.7,18.2,15.7,18.6,22.9,25.9,29.0,31.4,25.0
IDCJAC0002,041082,1913,27.7,28.7,28.5,25.8,18.1,15.9,17.1,18.8,22.5,27.6,30.2,31.8,24.4
IDCJAC0002,041082,1914,33.2,29.3,27.4,26.9,20.2,17.2,15.3,19.3,23.1,24.7,31.8,32.2,25.1
IDCJAC0002,041082,1915,30.6,32.2,30.9,27.5,18.9,18.2,18.3,19.4,27.2,28.7,33.1,29.1,26.2
IDCJAC0002,041082,1916,31.8,32.1,29.1,24.3,21.6,16.4,16.1,17.6,20.6,24.7,24.9,27.8,23.9
IDCJAC0002,041082,1917,30.8,25.9,27.3,24.6,19.9,17.1,18.2,18.3,21.5,24.0,25.7,26.6,23.3
IDCJAC0002,041082,1918,26.5,28.7,26.5,24.1,19.3,18.9,17.2,18.8,22.7,27.2,30.3,31.1,24.3
IDCJAC0002,041082,1919,32.8,30.5,28.5,24.3,20.1,17.3,17.3,18.8,24.6,28.2,30.7,31.3,25.4
IDCJAC0002,041082,1920,28.4,29.3,28.1,24.7,19.7,16.6,15.6,16.2,20.2,24.2,27.8,29.6,23.4
IDCJAC0002,041082,1921,28.8,29.9,26.4,24.7,21.4,18.3,16.8,16.2,20.6,23.4,30.2,28.6,23.8
IDCJAC0002,041082,1922,29.5,28.4,29.6,27.0,21.4,17.9,15.2,17.7,21.5,26.8,30.7,29.6,24.6
IDCJAC0002,041082,1923,31.7,31.9,28.8,23.7,23.7,17.0,14.9,17.6,23.1,26.7,29.4,31.1,25.0
IDCJAC0002,041082,1924,29.5,28.4,27.2,22.7,21.0,16.4,17.4,19.2,21.9,24.6,26.2,27.8,23.5
IDCJAC0002,041082,1925,27.4,31.4,25.7,24.7,19.2,17.8,15.6,17.4,20.4,26.9,26.6,30.8,23.7
IDCJAC0002,041082,1926,29.7,33.2,29.9,26.7,19.5,16.1,17.4,20.8,22.3,29.0,30.8,28.9,25.4
IDCJAC0002,041082,1927,27.6,28.3,26.7,24.1,21.0,16.8,16.6,18.8,22.1,24.8,27.7,25.9,23.4
IDCJAC0002,041082,1928,29.1,27.6,26.9,23.9,17.7,17.1,17.9,20.9,25.6,28.3,28.4,29.4,24.4
IDCJAC0002,041082,1929,31.3,26.9,27.3,22.1,19.2,16.2,15.4,19.7,21.5,25.6,28.6,30.4,23.7
IDCJAC0002,041082,1930,29.3,29.1,27.2,22.4,19.2,15.8,15.9,17.7,20.8,24.4,29.4,29.2,23.4
IDCJAC0002,041082,1931,33.2,27.5,27.3,23.7,20.3,17.7,14.9,19.2,22.7,25.0,25.1,26.9,23.6
IDCJAC0002,041082,1932,33.2,32.5,29.2,23.6,19.6,15.7,15.8,18.6,21.4,23.7,26.8,28.5,24.0
IDCJAC0002,041082,1933,30.6,29.8,30.1,24.2,20.1,17.4,15.9,16.3,20.2,24.6,24.3,26.9,23.4
IDCJAC0002,041082,1934,27.9,27.2,28.4,23.4,19.8,16.7,15.8,17.4,21.6,23.1,26.2,27.2,22.9
IDCJAC0002,041082,1935,29.1,30.4,28.4,24.3,20.2,17.2,16.6,18.7,20.7,25.2,29.2,30.3,24.2
IDCJAC0002,041082,1936,29.6,30.0,25.8,24.2,21.2,16.4,15.2,20.4,22.2,28.2,29.5,29.4,24.3
IDCJAC0002,041082,1937,31.3,28.6,26.9,23.1,21.2,15.7,16.7,18.4,22.5,26.6,25.4,30.3,23.9
IDCJAC0002,041082,1938,29.2,30.7,28.3,25.4,21.6,17.1,15.0,16.3,20.4,26.4,27.6,32.8,24.2
IDCJAC0002,041082,1939,32.4,29.7,26.8,22.4,21.7,16.4,14.9,16.7,21.2,24.3,27.8,28.9,23.6
IDCJAC0002,041082,1940,32.8,28.4,26.4,24.3,19.9,19.4,17.3,20.0,23.7,28.4,30.6,28.3,25.0
IDCJAC0002,041082,1941,26.6,27.9,26.4,23.6,21.1,17.0,17.2,18.4,25.2,27.4,30.0,31.9,24.4
IDCJAC0002,041082,1942,32.9,25.7,28.9,25.3,21.6,19.2,17.1,20.8,23.1,23.6,28.6,26.7,24.5
IDCJAC0002,041082,1943,28.8,29.8,30.2,24.6,20.8,15.6,16.3,16.5,21.7,24.9,26.5,29.1,23.7
IDCJAC0002,041082,1944,29.2,27.7,27.4,25.3,18.4,17.3,16.5,17.9,21.3,25.3,31.1,31.6,24.1
IDCJAC0002,041082,1945,30.7,30.4,29.2,24.3,19.6,17.6,16.1,18.4,21.2,24.3,28.7,29.3,24.2
IDCJAC0002,041082,1946,30.2,30.1,27.1,23.4,22.1,16.4,17.9,21.7,22.2,25.3,31.6,31.4,24.9
IDCJAC0002,041082,1947,31.7,26.5,27.9,23.5,21.3,17.5,16.7,18.3,21.3,24.1,27.1,27.9,23.7
IDCJAC0002,041082,1948,28.7,30.2,27.4,null,19.7,17.1,16.2,19.1,21.3,26.7,29.7,30.8,null
IDCJAC0002,041082,1949,29.9,29.2,27.1,23.7,20.5,15.0,16.9,18.8,20.8,24.8,26.7,30.8,23.7
IDCJAC0002,041082,1950,30.8,26.9,26.7,23.6,20.6,15.9,17.2,17.4,22.4,23.1,24.8,29.8,23.3
IDCJAC0002,041082,1951,27.2,28.6,27.8,23.7,19.3,16.9,17.3,17.2,22.6,26.1,31.6,32.6,24.2
IDCJAC0002,041082,1952,33.7,30.7,27.4,23.7,18.9,16.5,16.8,17.6,21.4,24.1,28.7,31.2,24.2
IDCJAC0002,041082,1953,28.9,28.0,27.3,26.3,20.5,19.3,18.7,18.8,23.2,25.8,29.7,33.9,25.0
IDCJAC0002,041082,1954,28.8,27.1,29.7,25.8,21.1,17.7,18.2,19.1,20.8,23.4,26.9,29.2,24.0
IDCJAC0002,041082,1955,30.8,30.3,27.9,25.6,18.9,17.4,16.5,19.1,22.9,25.6,28.7,29.8,24.5
IDCJAC0002,041082,1956,29.4,26.4,26.9,25.0,18.3,15.7,15.5,17.5,20.0,24.7,26.9,30.4,23.1
IDCJAC0002,041082,1965,30.8,30.6,29.6,25.5,22.5,18.4,15.9,18.7,23.3,25.5,29.7,27.5,24.8
