Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,039023,1936,28.2,27.3,26.0,24.2,22.1,20.2,19.8,21.9,22.7,25.8,26.7,27.5,24.4
IDCJAC0002,039023,1937,29.1,26.8,26.0,25.2,23.7,19.8,19.1,20.2,22.7,25.3,26.9,28.0,24.4
IDCJAC0002,039023,1938,28.7,29.4,27.8,26.3,23.2,20.2,18.3,19.3,21.8,24.9,26.9,28.2,24.6
IDCJAC0002,039023,1939,28.8,27.4,26.9,24.5,22.7,20.8,19.0,20.4,21.8,23.4,25.7,27.4,24.1
IDCJAC0002,039023,1940,28.1,27.4,25.8,23.9,21.8,20.0,19.3,20.5,22.1,23.4,26.1,26.9,23.8
IDCJAC0002,039023,1941,27.2,26.3,26.8,23.8,21.7,19.5,19.4,19.3,22.3,23.7,25.6,26.1,23.5
IDCJAC0002,039023,1942,27.5,26.5,27.3,24.7,22.5,20.7,20.0,21.7,22.1,23.9,25.9,26.0,24.1
IDCJAC0002,039023,1943,27.1,27.3,26.3,25.5,21.7,19.4,19.2,20.4,23.6,25.9,25.4,27.4,24.1
IDCJAC0002,039023,1944,28.4,27.1,25.5,24.8,22.2,19.3,19.2,20.7,21.4,23.3,25.3,26.8,23.7
IDCJAC0002,039023,1945,27.7,28.1,26.7,24.6,22.3,21.4,19.4,21.0,22.1,23.3,26.1,26.7,24.1
IDCJAC0002,039023,1946,27.4,28.1,27.3,25.7,23.6,20.0,20.2,21.6,22.8,23.5,25.4,27.2,24.4
IDCJAC0002,039023,1947,27.8,25.8,26.3,24.9,22.1,20.8,20.4,20.9,21.9,23.2,24.8,26.4,23.8
IDCJAC0002,039023,1948,26.7,26.9,26.6,24.3,22.2,19.9,19.3,21.1,22.1,24.0,26.4,26.9,23.9
IDCJAC0002,039023,1949,27.3,27.9,26.0,23.4,21.6,19.4,19.3,20.2,21.8,24.5,26.0,27.3,23.7
IDCJAC0002,039023,1950,28.3,27.3,26.4,24.7,23.2,19.9,20.6,20.1,21.7,23.9,24.8,25.7,23.9
IDCJAC0002,039023,1951,26.5,26.1,26.5,25.4,22.2,21.6,19.4,20.9,21.3,23.4,25.9,26.9,23.8
IDCJAC0002,039023,1952,27.8,27.4,26.2,25.6,22.1,21.2,19.7,21.4,23.0,24.3,27.3,27.4,24.4
IDCJAC0002,039023,1953,26.7,26.9,25.9,25.7,23.0,21.3,20.2,20.4,21.6,24.2,26.6,28.3,24.2
IDCJAC0002,039023,1954,27.1,28.3,28.0,25.1,22.8,20.5,20.2,20.2,22.1,23.3,26.3,26.8,24.2
IDCJAC0002,039023,1955,27.3,26.7,26.4,25.2,22.7,20.1,18.9,21.1,21.5,24.3,24.9,27.0,23.8
IDCJAC0002,039023,1956,27.9,27.3,26.7,25.7,23.3,20.1,19.3,null,20.7,23.8,25.1,26.9,null
IDCJAC0002,039023,1957,27.4,27.1,26.4,25.8,22.6,21.3,18.7,20.5,22.6,24.7,26.3,28.5,24.3
IDCJAC0002,039023,1958,28.0,27.4,27.1,24.4,23.2,20.4,20.3,20.8,22.1,24.8,26.0,27.4,24.3
IDCJAC0002,039023,1959,27.2,26.7,26.9,24.6,21.1,19.4,18.9,19.1,21.2,23.8,24.8,28.0,23.5
IDCJAC0002,039023,1960,27.4,28.0,25.6,24.4,21.7,19.4,18.2,18.9,20.9,23.7,25.5,26.5,23.3
IDCJAC0002,039023,1961,25.9,26.1,25.4,24.1,20.8,19.4,19.3,19.9,21.6,24.1,25.5,26.9,23.2
IDCJAC0002,039023,1962,27.6,27.8,25.6,23.9,22.7,20.8,19.6,19.5,22.1,24.8,26.5,26.2,23.9
IDCJAC0002,039023,1963,26.3,27.2,26.9,24.3,23.4,20.7,19.8,20.0,22.9,22.4,24.5,26.0,23.7
IDCJAC0002,039023,1964,28.7,29.1,27.9,25.4,22.7,20.6,20.3,20.4,22.1,24.4,25.2,27.4,24.5
IDCJAC0002,039023,1965,26.9,26.7,25.9,24.6,22.6,20.2,18.7,20.3,22.0,24.3,25.4,26.0,23.6
IDCJAC0002,039023,1966,25.8,27.1,26.8,25.3,21.9,19.9,19.4,19.6,22.4,24.3,26.1,26.4,23.8
IDCJAC0002,039023,1967,27.5,26.7,26.1,24.3,21.9,20.8,19.4,20.0,22.9,24.9,25.8,26.5,23.9
IDCJAC0002,039023,1968,27.3,26.5,26.6,26.9,22.9,20.6,19.4,20.8,22.3,25.1,26.8,null,null
IDCJAC0002,039023,1969,28.9,27.7,26.5,25.0,22.1,20.6,20.6,21.6,22.7,23.8,27.0,28.0,24.5
IDCJAC0002,039023,1970,28.6,27.6,27.5,25.4,22.3,21.4,20.2,21.2,23.1,24.9,26.2,27.3,24.6
IDCJAC0002,039023,1971,28.7,27.5,25.8,23.9,23.5,20.2,19.5,21.7,23.2,25.7,27.2,27.2,24.5
IDCJAC0002,039023,1972,27.3,26.8,25.8,24.3,21.4,19.6,20.0,21.4,22.3,25.0,26.0,26.9,23.9
IDCJAC0002,039023,1973,27.9,28.7,27.6,25.5,24.1,22.0,20.0,21.8,21.9,25.3,26.3,27.1,24.9
IDCJAC0002,039023,1974,26.9,27.5,26.4,25.6,22.5,20.9,20.3,21.5,21.8,23.6,25.6,27.2,24.2
