Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,037051,1938,40.7,34.4,36.6,34.4,30.3,24.9,23.5,27.0,32.1,36.4,39.5,41.8,33.5
IDCJAC0002,037051,1939,40.2,34.9,35.5,31.6,29.8,23.9,22.1,25.0,29.3,32.3,35.1,39.2,31.6
IDCJAC0002,037051,1940,39.7,31.6,32.1,31.0,27.6,26.3,25.6,27.3,32.4,37.1,37.7,39.9,32.4
IDCJAC0002,037051,1941,33.1,35.3,33.2,28.9,26.3,23.1,24.9,25.9,31.8,36.2,37.3,38.7,31.2
IDCJAC0002,037051,1942,43.4,37.9,38.7,33.3,30.3,26.8,26.2,30.2,32.2,34.5,37.9,37.1,34.0
IDCJAC0002,037051,1943,39.2,36.9,39.1,34.0,28.1,24.6,26.6,27.3,31.1,36.2,37.8,40.3,33.4
IDCJAC0002,037051,1944,41.4,33.5,33.8,33.2,26.4,24.5,23.5,27.4,31.3,33.6,38.9,38.1,32.1
IDCJAC0002,037051,1945,38.4,37.5,35.7,32.3,27.1,25.9,22.6,29.7,31.9,33.8,37.4,39.2,32.6
IDCJAC0002,037051,1946,35.7,37.1,36.2,32.8,30.5,23.6,26.1,28.4,31.4,34.5,38.5,39.4,32.9
IDCJAC0002,037051,1947,41.8,32.7,35.4,31.6,28.8,26.7,25.4,26.9,27.3,33.2,36.3,37.7,32.0
IDCJAC0002,037051,1948,36.7,38.6,37.2,32.6,28.6,24.9,24.9,27.7,31.4,35.5,39.3,38.9,33.0
IDCJAC0002,037051,1949,38.1,36.4,33.6,29.4,26.9,22.8,24.4,27.1,30.4,34.0,35.8,38.3,31.4
IDCJAC0002,037051,1950,35.5,33.2,30.9,28.1,27.8,22.2,23.2,25.1,30.2,32.6,35.1,35.6,30.0
IDCJAC0002,037051,1951,33.2,36.6,37.1,32.7,28.2,24.9,25.0,26.1,31.5,35.1,39.0,40.1,32.5
IDCJAC0002,037051,1952,40.1,38.4,37.2,31.1,27.7,24.8,24.9,26.4,32.1,35.1,37.3,39.7,32.9
IDCJAC0002,037051,1953,34.1,32.1,35.7,35.6,26.8,26.1,26.6,25.2,30.3,35.8,37.1,40.6,32.2
IDCJAC0002,037051,1954,35.0,32.6,34.8,30.7,27.2,22.6,25.5,26.2,30.8,34.4,37.9,37.4,31.3
IDCJAC0002,037051,1955,38.2,34.5,31.2,30.3,24.9,23.8,22.9,27.6,31.2,34.5,36.4,38.8,31.2
IDCJAC0002,037051,1956,35.4,34.8,32.4,30.6,26.5,23.8,23.0,23.8,27.9,34.0,36.1,35.8,30.3
IDCJAC0002,037051,1957,34.1,35.8,33.5,34.9,28.1,26.2,21.8,26.9,31.2,37.3,38.4,39.7,32.3
IDCJAC0002,037051,1958,38.0,37.3,36.9,31.4,30.4,23.8,26.0,27.7,28.8,35.1,37.1,39.1,32.6
