Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,041176,1967,null,null,24.7,23.5,19.8,17.6,17.0,17.3,22.6,26.8,29.1,28.5,null
IDCJAC0002,041176,1968,28.7,28.7,27.6,27.5,18.3,17.4,15.9,17.0,21.1,25.9,30.8,28.9,24.0
IDCJAC0002,041176,1969,30.9,29.7,28.3,26.6,20.4,17.7,18.0,20.5,19.5,23.8,26.4,31.3,24.4
IDCJAC0002,041176,1970,30.7,29.0,28.3,25.3,20.6,19.2,19.0,19.5,21.3,25.5,26.1,27.9,24.4
IDCJAC0002,041176,1971,28.6,27.1,25.6,23.8,20.6,18.5,17.1,18.7,21.7,26.3,27.0,28.6,23.6
IDCJAC0002,041176,1972,28.0,25.9,27.0,23.8,19.8,18.8,18.2,20.1,23.5,25.3,26.5,30.8,24.0
IDCJAC0002,041176,1973,29.9,28.9,29.0,25.8,23.8,19.1,17.8,19.6,22.5,25.3,27.7,28.7,24.8
IDCJAC0002,041176,1974,26.7,28.0,26.7,25.7,20.2,18.4,17.9,18.0,19.6,22.9,25.0,29.6,23.2
IDCJAC0002,041176,1975,29.5,28.3,26.7,23.3,21.8,17.9,18.7,18.4,21.4,22.1,26.8,27.3,23.5
IDCJAC0002,041176,1976,27.6,26.1,27.3,24.1,21.2,18.3,17.8,18.7,20.3,22.6,27.4,31.5,23.6
IDCJAC0002,041176,1977,30.4,29.1,26.9,25.0,20.6,17.0,17.2,21.1,22.4,27.8,29.2,31.2,24.8
IDCJAC0002,041176,1978,30.4,30.7,27.6,25.1,20.2,16.2,16.5,16.8,19.9,22.6,25.6,28.4,23.3
IDCJAC0002,041176,1979,30.3,28.3,27.2,25.8,20.3,19.5,17.9,19.6,22.0,24.9,28.5,33.4,24.8
IDCJAC0002,041176,1980,32.7,28.3,30.1,26.5,21.3,18.6,16.7,20.4,26.5,26.9,30.2,28.2,25.5
IDCJAC0002,041176,1981,30.6,29.3,28.7,26.1,20.4,16.8,17.0,18.1,24.6,25.1,25.7,30.0,24.4
IDCJAC0002,041176,1982,30.1,29.8,26.8,24.4,21.8,17.5,17.3,21.1,22.1,25.1,29.4,29.8,24.6
IDCJAC0002,041176,1983,30.1,32.3,28.2,23.3,19.7,16.8,16.3,17.9,23.0,24.1,25.5,27.1,23.7
IDCJAC0002,041176,1984,27.3,28.0,27.5,23.2,20.4,18.3,15.0,18.6,20.3,23.6,27.4,30.2,23.3
IDCJAC0002,041176,1985,32.1,29.6,26.8,24.5,20.9,17.2,17.7,18.7,21.1,24.3,null,null,null
IDCJAC0002,041176,1986,29.8,30.2,28.5,null,null,18.4,17.4,17.8,null,null,null,null,null
IDCJAC0002,041176,1987,null,null,null,null,null,null,null,null,null,null,26.5,28.3,null
IDCJAC0002,041176,1988,28.8,26.8,25.5,22.8,20.8,18.4,17.7,18.6,22.0,29.5,27.6,28.8,23.9
IDCJAC0002,041176,1989,28.7,26.4,27.2,23.2,20.7,16.9,15.4,17.4,22.4,26.7,25.1,27.5,23.1
IDCJAC0002,041176,1990,null,null,null,null,null,null,null,null,null,26.2,null,null,null
IDCJAC0002,041176,1991,30.1,29.0,28.4,26.1,22.3,20.7,17.2,20.4,24.2,27.4,29.6,28.9,25.4
IDCJAC0002,041176,1992,29.8,27.6,26.5,23.5,20.1,17.6,18.3,19.6,21.8,24.7,27.7,28.8,23.8
IDCJAC0002,041176,1993,31.6,31.0,27.4,26.0,22.7,18.8,19.6,20.5,21.6,25.0,27.9,29.7,25.2
IDCJAC0002,041176,1994,32.7,null,null,null,null,null,null,null,null,null,null,null,null
