Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,039004,1966,null,null,null,null,null,null,null,null,27.6,29.0,32.0,32.9,null
IDCJAC0002,039004,1967,33.8,null,null,30.6,25.9,22.0,22.0,23.2,28.1,31.7,33.0,32.4,null
IDCJAC0002,039004,1968,32.4,31.5,31.3,31.0,23.7,23.3,21.3,24.6,26.8,31.7,34.2,33.3,28.8
IDCJAC0002,039004,1969,36.5,36.0,32.4,30.2,26.9,23.4,24.4,26.8,27.8,29.6,33.7,34.6,30.2
IDCJAC0002,039004,1970,34.9,33.2,33.3,30.9,26.0,24.8,23.0,25.2,27.3,31.2,31.7,32.5,29.5
IDCJAC0002,039004,1971,34.3,30.9,30.3,28.6,26.1,23.1,22.5,25.6,28.2,33.3,33.9,33.2,29.2
IDCJAC0002,039004,1972,33.1,30.2,32.2,30.1,25.8,23.8,23.7,26.5,29.4,32.7,32.5,35.5,29.6
IDCJAC0002,039004,1973,34.4,33.5,34.2,31.9,29.3,24.2,23.0,24.9,27.2,31.0,32.4,32.4,29.9
IDCJAC0002,039004,1974,31.2,32.6,31.5,31.5,26.5,24.2,23.8,24.9,26.4,28.6,31.0,34.5,28.9
IDCJAC0002,039004,1975,32.6,33.2,32.4,30.3,28.1,24.1,24.7,24.9,28.0,29.6,31.8,32.3,29.3
IDCJAC0002,039004,1976,32.2,31.5,31.4,29.2,26.2,23.8,23.0,24.4,26.8,29.0,32.8,34.0,28.7
IDCJAC0002,039004,1977,34.7,33.4,31.2,30.4,25.9,22.2,22.3,25.6,27.8,32.2,33.5,34.3,29.5
IDCJAC0002,039004,1978,34.3,33.0,33.7,29.7,25.0,21.5,21.8,22.6,25.1,27.9,30.6,33.2,28.2
IDCJAC0002,039004,1979,34.4,32.1,31.4,30.8,25.8,24.8,23.6,26.0,28.9,32.2,34.6,36.8,30.1
IDCJAC0002,039004,1980,34.3,32.4,32.8,31.1,28.4,24.5,23.2,25.4,31.5,33.0,34.8,33.7,30.4
IDCJAC0002,039004,1981,31.4,32.2,33.3,30.7,26.3,22.5,22.4,25.4,29.3,29.9,31.2,36.0,29.2
IDCJAC0002,039004,1982,35.9,35.1,32.4,29.7,27.2,22.7,22.8,26.0,28.5,30.6,34.0,34.8,30.0
IDCJAC0002,039004,1983,33.7,35.6,32.3,27.9,24.6,21.3,21.6,23.3,29.6,30.8,31.7,33.2,28.8
IDCJAC0002,039004,1984,33.2,32.9,32.6,29.2,27.0,24.2,20.8,24.2,26.2,27.6,31.2,34.7,28.7
IDCJAC0002,039004,1985,35.3,33.8,31.4,29.0,26.7,22.2,22.6,24.5,null,null,null,null,null
IDCJAC0002,039004,1986,null,33.8,33.1,31.9,null,23.0,23.1,24.2,28.6,null,null,null,null
IDCJAC0002,039004,1987,36.5,34.6,34.3,30.6,25.6,23.8,22.7,24.8,28.4,31.3,30.3,34.4,29.8
IDCJAC0002,039004,1988,35.5,33.7,31.6,29.7,26.8,23.4,23.7,24.1,28.4,35.1,34.1,33.9,30.0
IDCJAC0002,039004,1989,null,null,null,null,null,null,20.4,null,null,null,null,null,null
IDCJAC0002,039004,1990,null,null,null,null,null,null,null,null,null,32.0,34.5,34.5,null
IDCJAC0002,039004,1991,32.5,33.1,33.5,30.7,27.7,25.9,23.5,27.0,30.4,33.1,34.0,33.9,30.4
IDCJAC0002,039004,1992,35.7,34.2,32.1,29.8,25.6,22.5,23.5,26.4,28.4,30.5,34.5,34.6,29.8
IDCJAC0002,039004,1993,34.1,35.5,34.3,31.8,27.6,24.6,25.0,26.1,27.1,31.2,33.3,34.6,30.4
IDCJAC0002,039004,1994,37.6,34.2,29.9,29.2,26.9,null,23.7,null,null,null,34.9,null,null
IDCJAC0002,039004,1995,35.2,33.2,35.7,30.9,26.4,23.9,23.5,24.6,28.1,30.0,34.0,34.7,30.0
IDCJAC0002,039004,1996,33.0,35.1,33.6,30.5,26.4,25.0,23.3,25.1,29.4,29.6,null,null,null
IDCJAC0002,039004,1997,34.5,null,30.9,null,null,null,null,null,null,null,null,null,null
IDCJAC0002,039004,1999,null,null,null,null,null,23.8,23.4,25.4,29.2,31.9,29.5,32.0,null
IDCJAC0002,039004,2000,34.1,31.3,32.9,28.4,25.2,22.3,23.9,25.6,30.5,31.2,29.5,32.0,28.9
IDCJAC0002,039004,2001,34.7,34.1,34.3,30.5,27.4,25.9,24.3,26.6,29.3,31.7,32.6,36.7,30.7
IDCJAC0002,039004,2002,36.1,35.8,34.8,32.4,27.3,23.1,23.9,24.2,29.5,33.5,34.2,35.5,30.9
IDCJAC0002,039004,2003,36.4,32.3,30.9,29.5,27.3,24.9,23.6,25.0,30.1,31.5,33.0,33.5,29.8
IDCJAC0002,039004,2004,35.8,34.7,33.5,31.4,27.6,24.8,24.3,25.9,28.6,33.4,33.0,34.5,30.6
IDCJAC0002,039004,2005,33.8,34.3,33.7,31.4,26.5,23.6,24.1,24.4,29.7,32.9,33.3,37.3,30.4
IDCJAC0002,039004,2006,37.0,37.7,32.8,30.2,27.1,23.6,24.0,26.8,28.5,31.7,33.1,33.3,30.5
IDCJAC0002,039004,2007,34.9,32.3,35.1,31.6,29.3,19.8,22.3,25.1,28.3,32.7,31.4,33.0,29.7
IDCJAC0002,039004,2008,32.2,31.2,31.1,29.6,26.6,25.0,22.4,23.7,28.5,30.2,33.9,34.9,29.1
IDCJAC0002,039004,2009,33.5,32.9,32.5,30.7,26.7,25.0,24.3,29.5,31.1,32.7,35.6,35.4,30.8
IDCJAC0002,039004,2010,34.2,32.1,31.0,30.1,25.6,23.5,23.7,24.0,26.4,28.8,28.8,31.1,28.3
IDCJAC0002,039004,2011,33.3,33.6,30.5,28.0,24.6,22.3,23.0,25.3,27.8,29.9,34.3,32.0,28.7
IDCJAC0002,039004,2012,33.9,33.7,31.3,28.9,25.7,22.2,21.9,24.5,null,null,null,null,null
