Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040190,1938,28.2,29.4,27.4,26.2,23.3,20.5,19.3,20.0,23.3,25.1,26.3,29.2,24.9
IDCJAC0002,040190,1939,29.6,28.6,27.5,null,23.2,20.9,19.3,21.5,22.3,23.3,25.5,27.4,null
IDCJAC0002,040190,1940,30.0,28.5,27.2,25.1,22.5,21.6,20.8,21.4,23.0,24.4,27.5,27.2,24.9
IDCJAC0002,040190,1941,26.5,27.2,27.0,24.2,22.7,20.9,21.1,20.7,24.1,25.5,26.7,27.6,24.5
IDCJAC0002,040190,1942,null,26.3,null,null,null,null,null,null,null,null,26.9,null,null
IDCJAC0002,040190,1943,null,28.3,27.7,25.7,null,19.9,20.1,20.1,23.2,25.5,25.3,27.6,null
IDCJAC0002,040190,1944,29.0,28.3,26.9,26.7,23.2,20.8,20.4,21.2,22.9,24.9,26.9,29.9,25.1
IDCJAC0002,040190,1945,28.4,28.8,28.1,25.2,22.4,22.2,20.2,22.1,22.9,24.8,26.9,27.4,24.9
IDCJAC0002,040190,1946,28.9,29.4,27.6,25.5,23.9,21.4,22.2,23.9,23.3,24.1,27.4,28.8,25.5
IDCJAC0002,040190,1947,28.4,28.0,27.1,25.4,22.9,23.9,21.1,21.9,22.7,25.1,25.1,27.6,24.9
IDCJAC0002,040190,1948,26.4,27.8,27.5,24.9,23.3,20.8,20.2,21.5,23.5,26.4,26.9,27.6,24.7
IDCJAC0002,040190,1949,27.6,28.8,26.7,24.3,22.4,20.0,20.0,20.9,22.4,25.4,26.4,28.2,24.4
IDCJAC0002,040190,1950,28.9,27.3,27.1,25.1,23.2,20.9,20.8,20.8,23.3,24.3,25.4,26.4,24.5
IDCJAC0002,040190,1951,25.6,27.1,27.4,25.8,22.3,21.1,20.5,20.6,22.7,24.7,26.6,27.5,24.3
IDCJAC0002,040190,1952,29.3,28.1,26.4,25.6,22.7,21.5,20.6,21.4,23.1,25.3,27.7,29.4,25.1
IDCJAC0002,040190,1953,28.4,27.6,26.8,26.7,23.3,21.9,21.2,20.9,22.9,25.1,28.0,29.1,25.2
IDCJAC0002,040190,1954,27.3,27.8,28.8,26.2,22.7,20.9,21.0,21.3,22.0,23.7,26.9,27.6,24.7
IDCJAC0002,040190,1955,28.8,29.0,27.7,25.7,22.2,20.6,19.9,21.9,23.0,25.8,26.8,27.4,24.9
IDCJAC0002,040190,1956,28.6,27.8,27.7,26.6,23.1,20.2,19.4,20.6,22.3,25.2,26.5,28.6,24.7
IDCJAC0002,040190,1957,27.9,28.6,27.6,27.4,24.3,22.3,19.2,21.3,23.5,25.7,28.2,29.6,25.5
IDCJAC0002,040190,1958,28.8,29.7,28.4,25.7,25.3,21.3,21.5,21.3,22.3,27.1,26.8,28.4,25.6
IDCJAC0002,040190,1959,28.5,28.3,27.6,25.6,22.5,20.8,20.3,21.8,22.8,23.5,25.4,28.8,24.7
IDCJAC0002,040190,1960,29.0,28.7,26.8,25.9,22.2,20.5,19.6,20.4,23.3,25.1,25.3,26.5,24.4
IDCJAC0002,040190,1961,26.8,27.2,26.7,25.3,22.5,20.8,20.1,20.5,22.8,24.7,25.5,27.6,24.2
IDCJAC0002,040190,1962,28.0,28.9,26.2,24.4,23.3,22.0,20.2,20.8,23.2,25.1,27.0,27.4,24.7
IDCJAC0002,040190,1963,28.0,29.1,27.5,25.8,23.6,20.6,20.3,21.7,23.4,24.1,25.8,26.3,24.7
IDCJAC0002,040190,1964,29.3,28.2,27.6,26.2,23.2,21.2,21.4,22.2,22.9,25.3,26.1,28.2,25.1
IDCJAC0002,040190,1965,28.1,27.7,28.0,25.4,23.1,20.4,19.1,20.3,24.1,25.6,27.8,26.3,24.7
