Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,031193,1994,null,null,null,null,null,null,null,null,null,27.6,29.7,28.4,null
IDCJAC0002,031193,1995,29.8,28.2,26.4,26.4,23.2,21.3,22.8,20.0,24.9,26.3,28.8,29.9,25.7
IDCJAC0002,031193,1996,28.8,27.4,25.7,26.7,23.4,22.6,22.8,23.4,26.7,25.8,29.7,29.4,26.0
IDCJAC0002,031193,1997,27.3,27.4,26.1,23.2,23.2,20.2,19.8,21.8,26.4,26.5,28.5,28.3,24.9
IDCJAC0002,031193,1998,27.9,28.5,26.5,26.6,23.8,22.9,22.4,24.3,25.4,28.9,27.8,28.4,26.1
IDCJAC0002,031193,1999,28.3,27.5,25.8,24.0,23.0,21.4,20.8,21.0,24.2,27.0,26.5,26.6,24.7
IDCJAC0002,031193,2000,28.2,26.7,25.7,24.5,23.1,19.4,21.3,23.2,26.4,27.1,28.3,25.8,25.0
IDCJAC0002,031193,2001,27.5,26.0,27.1,24.4,24.2,20.7,22.1,23.5,25.6,28.3,30.4,32.0,26.0
IDCJAC0002,031193,2002,29.7,29.6,27.2,25.2,24.8,22.6,21.2,22.1,26.8,29.8,28.8,30.2,26.5
IDCJAC0002,031193,2003,27.2,28.8,26.8,26.2,23.4,23.0,20.8,22.5,26.1,29.4,28.2,28.9,25.9
IDCJAC0002,031193,2004,29.4,27.4,26.7,23.9,23.2,21.0,21.1,23.6,24.1,28.7,29.0,29.9,25.7
IDCJAC0002,031193,2005,27.8,28.7,27.0,23.9,22.7,22.0,21.3,20.8,24.9,28.9,29.0,30.5,25.6
IDCJAC0002,031193,2006,28.4,28.2,26.2,25.2,22.6,21.2,20.9,21.7,23.7,24.7,29.0,27.9,25.0
IDCJAC0002,031193,2007,28.7,26.3,27.4,24.4,23.9,21.2,20.4,22.6,28.2,26.9,27.9,29.6,25.6
IDCJAC0002,031193,2008,28.2,27.8,25.0,24.8,22.8,21.8,21.5,22.4,25.0,26.1,null,null,null
