Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040852,1992,null,null,null,24.6,21.8,20.3,20.4,21.8,24.1,25.2,27.9,28.4,null
IDCJAC0002,040852,1993,29.8,29.9,27.8,26.4,24.0,21.6,22.0,22.5,23.0,26.0,27.5,28.2,25.7
IDCJAC0002,040852,1994,31.2,27.7,26.2,null,null,null,21.6,22.5,25.6,null,null,29.2,null
IDCJAC0002,040852,1995,29.1,28.0,28.8,25.9,22.9,20.7,21.1,22.7,24.5,26.0,29.8,28.5,25.7
IDCJAC0002,040852,1996,29.7,28.7,27.4,27.3,23.1,21.4,20.4,22.0,25.9,25.7,29.0,28.2,25.7
IDCJAC0002,040852,1997,27.0,30.0,28.4,26.7,22.8,20.8,20.2,21.7,24.7,25.5,28.3,30.5,25.6
IDCJAC0002,040852,1998,29.2,30.5,30.6,26.4,24.1,21.4,20.8,21.8,23.9,26.7,25.9,29.2,25.9
IDCJAC0002,040852,1999,29.6,null,null,null,null,null,null,null,null,null,null,null,null
