Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,038026,2000,null,null,null,null,null,16.5,22.7,24.4,32.1,30.5,35.1,36.8,null
IDCJAC0002,038026,2001,41.0,40.1,34.5,31.5,25.0,22.4,20.9,24.5,29.7,29.9,35.4,37.5,31.0
IDCJAC0002,038026,2002,39.7,36.8,36.8,34.8,26.9,22.5,23.6,25.0,30.0,32.8,38.0,39.0,32.2
IDCJAC0002,038026,2003,40.5,38.6,34.1,31.4,26.4,21.8,22.0,23.9,31.5,29.6,36.6,39.2,31.3
IDCJAC0002,038026,2004,41.1,37.8,37.1,32.5,24.2,22.1,21.8,23.9,27.4,34.1,36.1,38.5,31.4
IDCJAC0002,038026,2005,39.6,38.7,37.0,35.6,27.0,21.7,21.6,23.7,31.4,34.2,37.2,40.2,32.3
IDCJAC0002,038026,2006,42.9,40.3,36.0,30.6,24.2,20.8,21.4,26.1,30.2,35.6,38.2,37.8,32.0
IDCJAC0002,038026,2007,37.5,39.1,36.5,33.1,27.5,18.5,22.4,26.1,30.4,35.1,34.2,38.6,31.6
IDCJAC0002,038026,2008,41.8,36.2,35.8,30.1,26.8,21.4,21.3,21.0,30.5,35.9,34.2,39.1,31.2
IDCJAC0002,038026,2009,38.0,37.8,37.5,30.8,24.7,22.7,22.0,29.4,30.3,32.2,37.4,37.6,31.7
IDCJAC0002,038026,2010,39.6,34.9,31.6,30.5,25.1,21.0,20.0,20.9,25.1,29.9,33.2,37.5,29.1
IDCJAC0002,038026,2011,40.6,39.3,31.2,29.1,23.2,22.0,22.3,26.3,29.5,33.3,36.1,38.1,30.9
IDCJAC0002,038026,2012,40.3,37.5,32.8,31.0,25.9,20.6,21.0,25.1,30.5,34.9,39.3,40.7,31.6
IDCJAC0002,038026,2013,43.3,38.7,36.6,32.0,26.9,21.9,23.3,27.5,33.8,34.0,37.1,38.9,32.8
IDCJAC0002,038026,2014,41.5,37.4,36.8,33.1,28.0,21.8,21.5,23.2,29.6,35.5,39.2,38.8,32.2
IDCJAC0002,038026,2015,37.1,41.2,37.5,29.2,25.2,22.3,20.5,24.1,27.9,37.6,37.6,40.1,31.7
IDCJAC0002,038026,2016,39.2,40.6,36.3,34.5,26.5,21.0,null,null,null,null,null,null,null
