Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,033007,1907,32.0,30.6,31.2,29.4,25.5,24.1,23.4,24.6,26.1,28.8,28.8,30.2,27.9
IDCJAC0002,033007,1908,29.0,30.9,29.6,28.7,26.0,22.5,23.1,24.3,25.5,27.4,28.4,28.4,27.0
IDCJAC0002,033007,1909,29.8,30.0,29.3,29.1,27.2,25.3,25.2,26.3,27.6,29.3,29.8,null,null
IDCJAC0002,033007,1910,31.0,30.7,30.4,28.4,28.3,25.3,25.5,25.4,27.2,29.0,29.7,32.0,28.6
IDCJAC0002,033007,1911,29.7,30.9,28.8,28.3,26.3,23.9,24.2,24.8,26.8,28.6,29.8,32.2,27.9
IDCJAC0002,033007,1912,32.4,31.0,30.6,29.0,25.6,24.8,24.1,25.0,27.3,28.6,30.3,31.0,28.3
IDCJAC0002,033007,1913,30.2,30.1,29.5,28.7,25.1,23.6,23.6,24.4,26.7,28.3,30.6,31.3,27.7
IDCJAC0002,033007,1914,31.1,30.8,30.2,29.7,27.1,24.6,22.8,24.2,26.2,27.2,29.3,31.0,27.9
IDCJAC0002,033007,1915,31.9,31.9,30.2,29.2,26.5,25.3,25.6,26.5,28.5,28.9,30.8,30.9,28.8
IDCJAC0002,033007,1916,30.0,31.4,31.8,29.3,26.2,25.2,23.6,25.2,26.5,29.4,31.1,30.2,28.3
IDCJAC0002,033007,1917,30.6,30.1,30.4,28.5,25.6,23.4,24.9,24.1,27.2,28.6,29.3,29.4,27.7
IDCJAC0002,033007,1918,28.8,31.0,29.9,27.9,25.7,25.5,23.7,25.0,26.2,29.1,30.4,31.7,27.9
IDCJAC0002,033007,1919,31.4,31.1,31.5,28.2,26.4,24.7,23.2,24.7,26.9,28.6,29.2,30.9,28.1
IDCJAC0002,033007,1920,31.2,30.8,30.9,28.3,26.2,25.3,24.3,25.2,27.0,28.3,29.9,31.4,28.2
IDCJAC0002,033007,1921,30.3,30.0,28.6,28.8,27.5,26.3,25.0,24.3,27.1,28.3,30.1,30.8,28.1
IDCJAC0002,033007,1922,32.2,30.1,30.1,29.9,26.7,25.1,22.9,25.3,27.6,29.7,28.9,32.3,28.4
IDCJAC0002,033007,1923,32.6,31.8,31.5,28.4,27.9,25.2,23.7,24.7,27.7,28.8,30.4,31.3,28.7
IDCJAC0002,033007,1924,33.6,31.5,30.1,28.3,26.1,24.1,24.2,24.6,27.1,28.8,30.1,30.8,28.3
IDCJAC0002,033007,1925,31.1,30.8,30.1,27.9,27.2,23.9,23.0,24.8,26.2,28.4,30.2,31.2,27.9
IDCJAC0002,033007,1926,32.1,31.3,30.2,29.9,28.0,25.3,25.1,26.8,26.2,29.4,30.4,31.4,28.8
IDCJAC0002,033007,1927,31.3,30.2,30.4,29.1,27.2,24.7,23.6,25.3,26.7,28.3,30.1,30.2,28.1
IDCJAC0002,033007,1928,30.9,31.2,29.4,29.3,25.4,24.1,24.1,25.2,28.1,30.3,29.6,31.0,28.2
IDCJAC0002,033007,1929,30.4,31.9,30.5,28.4,26.4,23.8,23.2,25.0,26.5,28.7,30.3,32.1,28.1
IDCJAC0002,033007,1930,30.6,30.5,30.3,29.0,25.6,23.5,24.2,26.3,26.9,28.0,30.3,30.7,28.0
IDCJAC0002,033007,1931,32.4,32.2,31.5,null,27.5,25.7,25.2,25.8,27.8,27.9,29.9,30.6,null
IDCJAC0002,033007,1932,30.1,31.8,30.4,30.4,26.1,24.3,23.4,null,null,29.3,30.3,30.9,null
IDCJAC0002,033007,1933,32.1,29.8,31.9,29.1,27.0,23.7,23.0,23.4,26.1,27.9,28.7,30.3,27.8
IDCJAC0002,033007,1934,28.8,30.1,29.1,28.4,25.7,24.1,24.0,null,26.1,28.3,30.3,32.3,null
IDCJAC0002,033007,1935,32.6,32.9,29.9,28.7,null,23.8,24.1,24.7,27.2,28.9,29.6,31.9,null
