Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040284,1999,null,null,27.3,25.2,23.9,20.6,20.7,21.5,23.7,26.8,25.9,26.9,null
IDCJAC0002,040284,2000,29.1,27.8,28.1,25.5,22.9,20.6,21.7,23.2,27.9,27.1,26.6,29.8,25.9
IDCJAC0002,040284,2001,30.2,28.7,29.4,26.3,24.2,23.1,22.1,23.5,25.3,28.8,28.2,31.6,26.8
IDCJAC0002,040284,2002,31.7,31.1,29.7,27.2,24.0,22.4,22.5,22.4,27.2,28.1,28.3,30.0,27.0
IDCJAC0002,040284,2003,29.6,28.5,27.6,26.0,24.0,22.6,21.2,22.5,28.4,26.5,27.7,29.6,26.2
IDCJAC0002,040284,2004,31.1,31.4,28.5,26.7,23.9,22.8,22.7,24.4,25.8,29.4,28.6,29.4,27.1
IDCJAC0002,040284,2005,30.2,30.9,29.5,26.8,23.8,21.3,22.1,22.8,26.0,29.3,28.2,32.7,27.0
IDCJAC0002,040284,2006,30.8,31.0,27.9,27.9,25.2,21.5,22.4,24.4,24.7,26.7,28.8,28.1,26.6
IDCJAC0002,040284,2007,30.4,28.7,29.8,27.4,26.1,20.0,21.3,23.2,25.7,28.8,27.0,27.8,26.3
IDCJAC0002,040284,2008,28.5,28.6,26.7,25.5,23.9,22.6,20.5,22.0,25.4,26.6,28.4,31.0,25.8
IDCJAC0002,040284,2009,29.9,29.8,28.8,26.8,23.2,21.7,21.4,25.8,27.2,28.4,30.3,30.7,27.0
IDCJAC0002,040284,2010,31.2,29.7,27.8,27.0,23.9,21.5,21.3,21.8,24.9,24.9,26.5,27.1,25.6
IDCJAC0002,040284,2011,29.1,29.6,28.4,25.7,22.9,21.0,21.4,22.3,25.4,25.7,29.8,27.5,25.7
IDCJAC0002,040284,2012,28.6,29.6,27.5,26.3,23.4,20.5,21.0,23.9,25.7,28.0,29.4,31.7,26.3
IDCJAC0002,040284,2013,32.0,28.2,28.0,26.5,23.0,20.9,21.5,25.2,27.3,29.5,29.2,29.9,26.8
IDCJAC0002,040284,2014,31.0,30.1,29.1,27.5,24.2,22.6,22.1,21.9,25.0,28.1,30.4,30.3,26.9
IDCJAC0002,040284,2015,30.3,28.6,30.2,26.0,24.2,21.4,21.0,23.5,24.4,26.4,29.1,28.5,26.1
IDCJAC0002,040284,2016,29.8,30.6,29.2,27.7,26.3,21.2,null,null,null,null,null,null,null
