Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040454,1971,null,null,null,null,23.9,21.5,20.7,22.2,24.7,28.9,28.8,29.8,null
IDCJAC0002,040454,1972,29.3,27.0,28.0,25.9,22.3,20.8,21.3,23.1,25.4,26.6,27.5,31.4,25.7
IDCJAC0002,040454,1973,30.5,29.8,29.9,28.5,26.0,22.1,20.9,22.7,25.2,26.8,29.1,29.8,26.8
IDCJAC0002,040454,1974,27.7,29.0,27.6,26.4,22.6,21.3,21.7,21.9,23.4,25.0,27.1,31.2,25.4
IDCJAC0002,040454,1975,30.4,30.0,29.0,26.5,24.8,21.3,21.9,22.4,23.9,25.4,27.7,28.7,26.0
IDCJAC0002,040454,1976,28.8,27.8,28.7,25.5,23.5,22.0,21.3,22.2,23.9,25.8,29.1,31.5,25.8
IDCJAC0002,040454,1977,31.2,30.9,28.7,26.8,23.5,21.2,21.3,23.7,25.6,29.0,29.8,31.6,26.9
IDCJAC0002,040454,1978,31.7,31.4,28.9,26.6,23.3,20.3,20.6,20.7,23.3,25.0,27.3,29.6,25.7
IDCJAC0002,040454,1979,29.8,28.7,28.5,27.7,23.5,22.5,21.5,23.2,25.1,27.2,29.3,32.3,26.6
IDCJAC0002,040454,1980,32.9,29.5,30.8,28.2,24.0,21.8,20.6,23.3,27.9,28.0,30.8,28.9,27.2
IDCJAC0002,040454,1981,29.8,30.2,29.7,27.2,23.6,20.6,21.0,22.6,26.5,26.5,26.2,29.9,26.2
IDCJAC0002,040454,1982,30.0,29.8,28.5,26.3,24.3,20.6,20.5,22.9,24.6,26.5,29.2,29.9,26.1
IDCJAC0002,040454,1983,30.2,32.2,29.6,25.8,23.3,20.3,19.6,21.1,25.8,26.1,27.3,27.8,25.8
IDCJAC0002,040454,1984,28.7,29.5,29.6,25.5,23.6,21.5,19.2,22.5,23.9,25.2,28.2,30.6,25.7
IDCJAC0002,040454,1985,32.1,30.3,27.5,26.2,23.5,20.5,21.1,22.0,24.2,26.1,27.3,31.2,26.0
IDCJAC0002,040454,1986,30.6,31.2,29.6,29.6,24.5,21.8,21.4,null,null,null,null,null,null
