Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,029077,2001,null,null,null,null,null,null,null,null,null,35.8,37.3,37.6,null
IDCJAC0002,029077,2002,34.1,34.3,34.7,35.5,32.8,29.1,28.6,30.0,33.2,36.3,36.0,37.9,33.5
IDCJAC0002,029077,2003,32.1,33.6,34.4,36.1,33.2,30.9,29.6,30.8,33.2,36.7,36.2,36.3,33.6
IDCJAC0002,029077,2004,33.9,32.0,35.2,34.6,32.3,28.7,28.4,29.5,31.5,36.1,36.9,35.6,32.9
IDCJAC0002,029077,2005,33.8,34.8,35.4,35.2,31.8,29.7,29.9,29.8,34.0,36.7,36.5,37.4,33.8
IDCJAC0002,029077,2006,37.5,34.5,32.2,30.9,30.3,28.6,27.6,30.2,32.7,33.9,37.0,36.4,32.6
IDCJAC0002,029077,2007,33.4,33.1,33.1,34.2,33.4,25.6,28.4,30.3,34.4,35.6,37.3,36.3,32.9
IDCJAC0002,029077,2008,34.8,34.2,35.1,34.0,30.9,29.7,28.6,29.8,33.7,36.0,36.5,35.5,33.2
IDCJAC0002,029077,2009,29.8,32.4,36.2,36.4,31.3,30.3,29.2,32.2,34.1,35.4,36.1,37.0,33.4
IDCJAC0002,029077,2010,34.2,33.2,33.8,31.8,31.4,29.0,30.3,30.5,34.5,35.0,35.4,34.5,32.8
IDCJAC0002,029077,2011,34.1,32.2,30.9,32.9,29.6,27.7,28.7,30.8,32.2,35.9,35.0,35.3,32.1
IDCJAC0002,029077,2012,35.4,34.9,32.9,33.4,29.8,27.6,28.1,30.9,33.4,34.9,36.3,36.8,32.9
IDCJAC0002,029077,2013,36.8,35.9,34.5,35.0,32.0,29.9,29.8,31.5,34.7,36.7,35.7,36.5,34.1
IDCJAC0002,029077,2014,35.1,31.9,34.0,34.1,32.2,29.1,29.0,30.3,34.2,34.9,37.1,37.7,33.3
IDCJAC0002,029077,2015,34.6,36.9,38.1,35.4,32.5,30.6,29.4,30.9,33.6,34.6,38.4,34.1,34.1
IDCJAC0002,029077,2016,35.8,36.1,34.8,35.9,32.8,30.8,null,null,null,null,null,null,null
