Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,033001,1892,null,null,null,null,null,null,null,28.1,32.0,34.6,35.5,37.1,null
IDCJAC0002,033001,1893,37.8,34.4,31.4,33.4,30.1,25.2,26.7,null,32.1,35.8,35.4,36.7,null
IDCJAC0002,033001,1894,33.8,33.1,32.1,28.4,27.1,24.4,25.0,27.2,29.0,35.1,32.2,33.4,30.1
IDCJAC0002,033001,1895,34.7,31.0,32.2,29.7,28.7,26.1,24.8,29.5,32.5,34.9,35.0,38.4,31.5
IDCJAC0002,033001,1896,33.4,33.8,33.7,32.1,28.0,24.2,23.9,24.8,26.9,28.3,30.5,32.2,29.3
IDCJAC0002,033001,1897,31.6,30.8,30.2,29.6,27.7,26.8,25.7,26.8,29.1,30.8,31.4,31.1,29.3
IDCJAC0002,033001,1898,31.8,30.0,31.0,29.0,26.9,25.8,24.7,26.0,28.2,29.5,31.9,31.8,28.9
IDCJAC0002,033001,1899,32.3,30.3,29.0,28.2,26.8,25.2,23.2,24.8,26.8,29.0,31.5,null,null
IDCJAC0002,033001,1900,30.5,31.2,31.5,30.5,28.1,26.8,23.8,27.7,29.2,30.2,31.8,32.2,29.5
IDCJAC0002,033001,1901,30.8,29.9,30.2,28.2,26.8,24.9,23.5,25.1,27.6,29.1,29.6,32.2,28.2
IDCJAC0002,033001,1902,34.1,31.4,30.9,29.6,27.8,25.9,25.4,25.7,28.1,29.9,30.5,32.7,29.3
IDCJAC0002,033001,1903,32.7,31.6,29.7,29.3,26.7,26.0,25.2,26.3,26.9,null,27.1,31.1,null
IDCJAC0002,033001,1904,30.9,31.7,30.1,29.3,27.5,25.6,25.8,25.4,29.0,31.6,33.4,32.4,29.4
IDCJAC0002,033001,1905,32.0,32.9,32.0,29.2,28.0,25.5,25.1,26.1,28.7,29.7,30.0,32.7,29.3
IDCJAC0002,033001,1906,32.0,29.4,30.2,29.7,27.8,26.4,25.9,25.9,28.3,29.0,30.0,30.1,28.7
IDCJAC0002,033001,1907,32.6,31.0,31.7,30.7,27.8,26.1,25.7,26.3,27.7,31.0,30.3,30.7,29.3
IDCJAC0002,033001,1908,29.5,31.6,30.3,29.7,28.2,24.8,24.4,25.6,27.5,28.2,29.4,32.1,28.4
IDCJAC0002,033001,1909,30.8,30.4,30.1,30.5,28.5,25.9,24.9,27.2,29.1,30.1,31.4,30.7,29.1
IDCJAC0002,033001,1910,30.1,29.8,30.1,28.3,28.2,25.3,25.8,25.7,27.4,28.8,29.5,31.4,28.4
IDCJAC0002,033001,1911,29.2,null,null,null,null,null,null,null,28.0,29.4,30.5,33.7,null
IDCJAC0002,033001,1912,33.6,31.6,31.0,30.5,28.0,25.7,24.9,25.8,28.9,29.6,31.4,32.5,29.5
IDCJAC0002,033001,1913,31.1,29.3,29.2,29.1,25.8,24.3,24.8,25.8,27.6,29.1,32.8,31.7,28.4
IDCJAC0002,033001,1914,31.3,31.3,30.4,29.9,27.8,25.0,24.2,25.4,27.6,28.9,30.2,31.5,28.6
IDCJAC0002,033001,1915,32.6,34.0,31.9,30.1,27.9,26.6,26.9,27.5,29.5,29.0,31.8,31.8,30.0
IDCJAC0002,033001,1916,31.0,32.7,31.3,30.3,27.1,26.2,25.0,25.5,27.4,29.7,30.1,29.7,28.8
IDCJAC0002,033001,1917,29.7,29.2,29.0,27.9,25.5,22.6,25.3,24.1,26.3,29.1,30.0,30.0,27.4
IDCJAC0002,033001,1918,29.8,31.1,31.4,29.1,27.5,27.1,24.7,25.8,26.9,30.4,31.4,32.5,29.0
IDCJAC0002,033001,1919,31.3,31.4,32.7,30.2,27.8,26.6,25.4,26.0,27.9,29.6,30.5,31.9,29.3
IDCJAC0002,033001,1920,31.6,31.3,31.1,28.7,26.5,25.5,24.8,26.4,27.3,28.5,30.0,31.8,28.6
IDCJAC0002,033001,1921,31.4,30.1,30.0,29.8,28.6,27.2,25.2,24.7,27.4,28.7,30.4,31.3,28.7
IDCJAC0002,033001,1922,32.5,30.4,30.9,30.5,28.8,26.7,23.4,26.3,29.4,30.4,31.6,32.9,29.5
IDCJAC0002,033001,1923,33.5,33.2,32.6,29.5,29.2,25.6,24.4,25.4,29.0,29.8,31.9,32.2,29.7
IDCJAC0002,033001,1924,34.8,31.8,30.0,29.3,27.8,25.4,25.7,25.7,27.5,29.4,31.4,31.5,29.2
IDCJAC0002,033001,1925,31.7,31.4,30.8,29.5,29.1,25.3,24.7,25.5,26.7,29.6,31.3,32.5,29.0
IDCJAC0002,033001,1926,33.9,31.5,31.1,31.4,29.4,27.2,26.4,28.0,26.9,30.3,31.4,32.4,30.0
IDCJAC0002,033001,1927,31.6,30.1,31.5,30.2,28.6,25.7,23.3,26.0,27.7,29.1,31.7,31.4,28.9
IDCJAC0002,033001,1928,31.4,31.7,29.7,30.7,27.8,25.2,26.0,26.3,29.4,31.6,30.6,32.0,29.4
IDCJAC0002,033001,1929,31.2,32.2,31.0,29.2,27.5,25.0,24.5,25.7,26.7,29.7,32.1,33.6,29.0
IDCJAC0002,033001,1930,31.0,30.9,31.8,30.4,27.4,24.2,25.6,26.7,28.0,29.0,31.3,32.0,29.0
IDCJAC0002,033001,1931,33.7,32.8,31.8,29.9,28.8,27.6,26.9,27.3,29.0,29.1,30.9,31.6,29.9
IDCJAC0002,033001,1932,30.7,32.3,30.9,32.1,27.4,25.6,25.0,26.1,28.9,31.2,31.2,31.6,29.4
IDCJAC0002,033001,1933,33.1,30.4,33.1,30.8,29.1,25.3,24.2,24.7,27.8,29.2,30.0,32.1,29.2
IDCJAC0002,033001,1934,30.2,30.7,30.7,30.4,27.6,25.6,25.4,26.0,27.6,29.4,31.0,33.3,29.0
IDCJAC0002,033001,1935,34.7,35.2,30.4,30.5,27.6,25.1,25.4,26.4,28.6,30.0,30.5,33.8,29.8
IDCJAC0002,033001,1936,31.9,30.4,30.1,28.7,27.4,24.0,25.3,27.6,28.6,31.5,null,null,null
IDCJAC0002,033001,1937,null,null,null,29.4,28.3,25.1,24.2,25.2,27.0,30.0,30.7,32.6,null
IDCJAC0002,033001,1938,32.7,31.8,31.7,31.5,28.5,25.7,23.7,24.9,26.2,28.7,31.0,32.2,29.1
IDCJAC0002,033001,1939,32.1,29.8,30.9,29.2,27.8,25.7,24.2,26.2,26.5,29.0,30.8,32.8,28.7
IDCJAC0002,033001,1940,31.7,31.0,30.6,28.3,28.0,25.7,25.5,26.0,26.9,28.6,31.6,32.4,28.9
IDCJAC0002,033001,1941,30.4,31.8,30.1,27.7,25.9,23.7,24.1,24.8,27.1,29.3,30.3,32.2,28.1
IDCJAC0002,033001,1942,32.8,31.9,31.7,30.1,27.7,26.6,26.0,26.8,28.2,29.8,32.5,31.3,29.6
IDCJAC0002,033001,1943,31.8,30.1,30.4,31.9,28.0,24.7,25.8,28.4,29.4,30.9,31.5,33.6,29.7
IDCJAC0002,033001,1944,33.7,31.3,29.9,29.1,27.5,25.1,25.4,25.7,27.4,28.9,31.0,32.2,28.9
IDCJAC0002,033001,1945,31.7,31.4,30.2,29.5,27.0,26.5,24.2,27.3,29.0,29.1,31.3,31.9,29.1
IDCJAC0002,033001,1946,31.1,31.9,32.4,31.2,28.6,25.7,25.6,27.7,28.0,30.0,31.5,32.4,29.7
IDCJAC0002,033001,1947,34.0,30.0,30.7,30.5,27.6,26.8,26.7,26.9,28.0,29.0,31.6,31.7,29.5
IDCJAC0002,033001,1948,31.5,30.8,31.9,30.3,28.4,25.7,25.7,26.5,28.7,30.6,31.6,31.4,29.4
IDCJAC0002,033001,1949,31.6,32.0,31.0,28.2,27.3,25.0,25.2,25.7,27.7,30.4,32.0,32.7,29.1
IDCJAC0002,033001,1950,31.3,32.0,30.9,28.5,29.0,25.3,24.5,25.2,26.9,29.9,30.8,29.8,28.7
IDCJAC0002,033001,1951,30.0,31.2,31.8,31.6,27.8,26.6,25.7,27.2,27.6,30.4,31.9,33.4,29.6
IDCJAC0002,033001,1952,31.9,31.9,31.7,30.1,28.3,26.4,25.8,27.7,29.2,31.1,34.2,33.9,30.2
IDCJAC0002,033001,1953,30.2,31.1,30.7,30.4,29.2,26.9,25.5,26.5,27.5,30.7,32.1,33.6,29.5
IDCJAC0002,033001,1954,31.7,32.2,31.6,27.8,27.6,25.3,26.4,26.0,27.9,29.0,31.8,31.1,29.0
IDCJAC0002,033001,1955,32.7,29.6,30.5,29.8,27.8,25.3,25.3,28.2,28.3,31.1,31.2,33.8,29.5
IDCJAC0002,033001,1956,31.9,32.4,30.8,29.8,27.8,25.4,25.0,25.5,26.9,30.5,30.7,32.6,29.1
IDCJAC0002,033001,1957,31.8,32.3,29.8,29.9,27.6,25.5,24.7,27.5,29.0,30.9,33.2,33.0,29.6
IDCJAC0002,033001,1958,33.0,31.1,31.9,29.5,29.3,26.1,27.3,28.4,28.6,31.1,31.0,32.4,30.0
IDCJAC0002,033001,1959,32.3,31.9,30.0,29.2,26.5,25.7,26.0,26.9,28.8,30.6,31.9,33.3,29.4
IDCJAC0002,033001,1961,31.6,32.4,31.7,30.6,27.9,26.7,26.5,26.9,28.6,30.2,30.9,33.1,29.8
IDCJAC0002,033001,1962,33.0,31.5,31.4,30.1,29.1,26.8,25.6,26.8,29.7,31.6,32.0,32.4,30.0
IDCJAC0002,033001,1963,31.3,31.2,31.7,29.7,29.3,26.3,26.3,26.3,28.4,28.7,30.6,31.8,29.3
