Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,039090,1950,null,30.2,30.6,27.1,24.8,20.9,21.6,21.8,26.4,27.8,29.7,31.4,null
IDCJAC0002,039090,1951,29.9,32.2,31.6,29.3,24.9,23.1,22.4,null,27.8,30.2,34.6,35.1,null
IDCJAC0002,039090,1952,35.0,34.2,30.7,28.6,23.1,21.8,21.6,23.9,26.8,29.1,33.2,35.1,28.6
IDCJAC0002,039090,1953,30.9,30.9,31.5,31.1,25.1,24.2,24.1,23.6,27.3,31.1,32.3,35.2,28.9
IDCJAC0002,039090,1954,31.4,31.3,31.9,29.1,25.4,21.6,21.8,22.1,25.4,27.9,null,33.0,null
IDCJAC0002,039090,1955,34.6,32.1,29.6,29.0,23.7,21.3,20.9,24.4,26.9,30.0,31.5,33.3,28.1
IDCJAC0002,039090,1956,32.6,30.7,29.5,27.9,23.0,20.9,21.4,21.4,24.2,30.4,30.5,33.1,27.1
IDCJAC0002,039090,1965,34.6,34.9,31.1,29.5,25.3,21.7,20.9,24.8,28.5,30.7,34.7,30.7,29.0
IDCJAC0002,039090,1966,32.7,35.6,32.1,29.8,24.9,21.9,20.5,21.1,26.5,28.2,31.9,34.2,28.3
IDCJAC0002,039090,1967,34.6,32.5,29.7,29.1,24.2,22.4,20.6,21.3,27.3,32.0,33.0,32.9,28.3
IDCJAC0002,039090,1968,33.2,31.5,30.3,29.8,22.6,21.0,20.7,23.4,24.9,31.3,35.7,34.1,28.2
IDCJAC0002,039090,1969,36.2,36.1,33.0,29.5,26.2,21.9,23.0,26.2,26.3,29.1,33.1,34.9,29.6
IDCJAC0002,039090,1970,null,null,null,null,null,null,null,null,26.1,30.4,30.9,32.3,null
IDCJAC0002,039090,1971,33.8,30.2,29.7,27.8,25.2,22.1,21.4,24.2,26.5,31.3,31.9,33.1,28.1
IDCJAC0002,039090,1972,32.2,29.8,30.8,29.3,24.9,23.1,23.0,25.5,28.3,30.8,30.9,null,null
IDCJAC0002,039090,1973,32.1,32.4,32.8,29.9,27.5,23.1,22.6,24.2,26.3,30.1,31.3,null,null
IDCJAC0002,039090,1974,30.5,32.2,31.2,30.7,24.5,22.3,21.7,23.3,24.2,27.4,30.7,34.0,27.7
IDCJAC0002,039090,1975,32.3,32.1,31.5,28.9,26.5,23.4,23.4,23.7,26.8,28.2,31.5,31.3,28.3
IDCJAC0002,039090,1976,32.1,30.9,30.8,28.3,25.4,22.6,22.0,23.1,26.0,28.5,32.1,33.8,28.0
IDCJAC0002,039090,1977,33.5,32.5,30.5,29.7,25.4,22.0,21.9,24.7,26.9,31.8,33.2,33.8,28.8
IDCJAC0002,039090,1978,34.4,32.8,32.4,29.4,24.1,20.0,20.9,21.1,23.8,27.7,30.4,32.4,27.4
IDCJAC0002,039090,1979,34.9,31.6,31.6,30.5,24.2,24.0,22.6,24.6,28.1,31.3,33.1,36.1,29.4
IDCJAC0002,039090,1980,34.3,31.9,31.4,29.7,26.7,23.5,21.7,24.6,30.8,32.5,34.1,33.5,29.6
IDCJAC0002,039090,1981,32.2,32.9,32.2,29.3,25.0,21.9,21.4,23.5,null,29.8,30.5,35.5,null
IDCJAC0002,039090,1982,34.1,33.8,31.1,29.3,25.8,20.8,21.2,24.4,27.1,29.8,33.8,34.9,28.8
IDCJAC0002,039090,1983,34.5,35.1,32.8,27.3,24.2,20.6,20.5,22.0,28.4,29.5,30.1,30.9,28.0
IDCJAC0002,039090,1984,33.1,32.2,31.2,28.1,25.3,23.2,20.1,23.0,24.7,26.7,30.8,33.9,27.7
IDCJAC0002,039090,1985,34.7,34.0,31.3,27.7,25.2,21.1,21.6,23.8,26.4,null,null,null,null
IDCJAC0002,039090,1986,null,null,32.8,30.8,26.6,22.6,22.0,22.9,null,null,null,null,null
IDCJAC0002,039090,1988,35.6,33.0,31.4,28.6,25.6,22.5,22.3,23.3,26.8,34.6,33.8,33.1,29.2
IDCJAC0002,039090,1989,33.3,31.3,31.6,28.4,25.2,20.4,19.0,22.6,26.6,31.3,30.4,33.4,27.8
IDCJAC0002,039090,1990,36.4,36.1,32.9,27.7,24.5,20.8,20.7,null,null,null,null,null,null
