Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,029025,1965,39.7,40.1,33.9,33.7,30.9,26.6,24.6,29.8,33.6,35.9,39.4,36.8,33.8
IDCJAC0002,029025,1966,36.2,38.3,37.1,34.9,28.9,26.7,26.8,26.6,32.3,34.3,37.1,38.4,33.1
IDCJAC0002,029025,1967,41.4,35.7,33.8,33.8,29.3,25.5,25.5,28.1,32.4,37.7,39.1,39.3,33.5
IDCJAC0002,029025,1968,38.6,34.7,36.2,35.2,25.9,27.3,24.7,27.8,33.2,null,39.5,38.0,null
IDCJAC0002,029025,1969,39.4,38.9,36.8,null,30.3,26.6,27.8,30.6,30.2,36.5,39.0,38.0,null
IDCJAC0002,029025,1970,null,null,null,null,null,null,null,28.6,32.8,36.6,38.4,39.0,null
IDCJAC0002,029025,1971,40.1,36.6,32.2,28.3,27.7,24.7,25.0,30.8,34.0,38.0,37.5,40.4,32.9
IDCJAC0002,029025,1972,37.5,35.0,33.8,32.8,28.4,27.5,27.1,30.7,33.1,36.6,38.0,39.8,33.4
IDCJAC0002,029025,1973,37.9,34.3,34.7,33.0,31.0,29.3,28.2,30.3,30.8,36.2,36.1,35.9,33.1
IDCJAC0002,029025,1974,31.4,33.8,33.0,33.1,28.4,26.4,27.1,28.9,31.9,35.8,37.7,38.7,32.2
IDCJAC0002,029025,1975,36.8,33.1,35.1,33.2,30.7,27.7,29.6,26.3,33.6,32.8,38.2,35.4,32.7
IDCJAC0002,029025,1976,33.1,33.7,35.7,32.8,29.8,26.5,26.8,27.3,31.3,34.0,37.3,37.7,32.2
IDCJAC0002,029025,1977,35.4,33.8,34.0,33.0,28.6,25.6,25.8,29.4,30.5,36.1,38.5,37.4,32.3
IDCJAC0002,029025,1978,36.8,37.7,37.4,33.9,29.0,25.8,25.4,28.0,29.4,33.7,37.3,39.0,32.8
IDCJAC0002,029025,1979,35.9,31.8,33.6,32.9,28.4,27.0,26.1,29.5,33.0,35.3,38.6,40.5,32.7
IDCJAC0002,029025,1980,36.9,37.1,35.8,34.4,30.9,27.8,26.7,29.5,34.2,37.3,38.7,38.8,34.0
IDCJAC0002,029025,1981,32.8,34.5,35.3,34.1,28.6,26.3,27.1,30.3,32.2,34.5,36.7,40.2,32.7
IDCJAC0002,029025,1982,38.8,37.9,36.3,34.4,30.6,25.6,25.6,28.4,31.1,35.6,37.8,39.9,33.5
IDCJAC0002,029025,1983,40.0,40.9,36.4,31.6,28.1,26.1,25.7,29.1,34.8,37.5,38.0,37.9,33.8
IDCJAC0002,029025,1984,33.7,33.6,35.2,33.7,30.4,26.8,23.4,29.1,30.6,34.7,38.2,39.6,32.4
IDCJAC0002,029025,1985,40.1,39.3,36.7,33.7,30.2,23.3,25.2,30.4,31.0,33.6,null,null,null
IDCJAC0002,029025,1986,null,39.5,37.5,35.3,31.6,27.1,26.0,28.0,null,null,null,null,null
IDCJAC0002,029025,1987,38.9,35.4,36.0,34.4,30.2,26.9,26.1,28.9,31.8,37.5,38.1,38.1,33.5
IDCJAC0002,029025,1988,41.3,39.0,37.0,32.9,31.1,27.9,26.2,29.1,33.7,38.9,37.7,38.2,34.4
IDCJAC0002,029025,1989,39.9,35.8,35.0,33.2,30.7,25.1,25.7,27.4,33.5,37.1,35.4,36.7,33.0
IDCJAC0002,029025,1990,40.3,39.0,36.6,32.4,29.3,24.6,27.0,28.2,31.2,37.2,40.3,39.9,33.8
IDCJAC0002,029025,1991,33.5,33.8,36.0,33.3,30.6,28.3,26.7,29.4,33.6,37.3,39.0,39.3,33.4
IDCJAC0002,029025,1992,40.5,36.6,36.9,34.5,30.0,26.8,26.8,30.1,33.7,35.2,37.5,38.1,33.9
IDCJAC0002,029025,1993,37.4,35.3,37.0,34.3,31.1,27.5,28.1,30.1,33.5,35.9,38.1,37.9,33.9
IDCJAC0002,029025,1994,40.2,36.5,32.6,32.5,30.1,26.6,26.6,27.4,32.6,36.4,38.1,38.9,33.2
IDCJAC0002,029025,1995,38.7,36.0,37.9,34.9,29.8,27.6,28.2,28.0,34.5,35.5,39.2,39.7,34.2
IDCJAC0002,029025,1996,37.1,39.4,36.2,35.6,30.9,30.3,27.0,29.8,33.4,34.7,38.3,39.4,34.3
IDCJAC0002,029025,1997,36.6,35.3,33.5,32.7,28.5,26.3,26.7,28.8,34.2,36.9,37.7,36.7,32.8
IDCJAC0002,029025,1998,36.7,38.2,36.8,35.0,30.6,27.8,27.0,29.9,34.1,37.7,37.7,38.7,34.2
IDCJAC0002,029025,1999,36.8,37.1,35.7,32.0,31.1,27.7,26.9,29.6,33.3,37.3,34.7,35.8,33.2
IDCJAC0002,029025,2000,38.9,35.4,35.5,32.1,27.8,25.3,27.7,30.7,34.5,35.1,35.3,33.5,32.6
IDCJAC0002,029025,2001,37.0,35.9,37.1,34.5,29.8,29.1,26.9,28.9,27.0,null,null,null,null
