Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,039018,1913,26.4,27.1,26.5,25.2,21.4,19.7,20.1,20.6,22.8,25.2,28.1,28.6,24.3
IDCJAC0002,039018,1914,28.8,28.0,26.7,27.1,23.3,20.6,19.7,21.0,22.7,23.4,27.1,28.3,24.7
IDCJAC0002,039018,1915,28.1,27.7,27.2,26.4,22.8,21.4,21.7,22.6,25.1,26.4,27.6,27.2,25.4
IDCJAC0002,039018,1916,28.1,29.2,28.3,25.6,22.7,20.7,19.5,20.4,21.7,24.6,26.1,26.6,24.5
IDCJAC0002,039018,1917,27.9,26.7,25.9,25.1,22.0,20.3,21.7,20.4,22.8,24.3,26.1,26.3,24.1
IDCJAC0002,039018,1918,26.7,26.5,25.8,23.9,22.2,21.4,19.9,21.3,22.6,25.8,27.4,28.9,24.4
IDCJAC0002,039018,1919,29.6,29.4,28.2,25.2,23.0,21.1,20.3,21.1,23.6,25.1,26.7,28.5,25.2
IDCJAC0002,039018,1920,28.3,27.6,27.1,24.6,22.7,21.4,20.6,21.1,22.6,24.6,26.4,28.2,24.6
IDCJAC0002,039018,1921,27.3,26.7,25.7,24.8,23.2,22.1,21.1,19.6,22.8,24.4,26.4,28.1,24.4
IDCJAC0002,039018,1922,28.8,27.7,27.6,26.6,23.9,21.7,19.6,20.9,23.2,25.8,28.4,29.7,25.3
IDCJAC0002,039018,1923,29.0,29.0,27.8,24.4,24.4,21.1,19.8,20.7,23.4,26.2,27.6,29.2,25.2
IDCJAC0002,039018,1924,29.8,28.7,27.2,25.2,22.9,20.8,20.6,21.3,23.9,25.6,27.3,27.3,25.0
IDCJAC0002,039018,1925,27.8,28.8,26.7,24.6,22.9,22.9,19.9,20.2,21.9,24.6,26.7,28.7,24.6
IDCJAC0002,039018,1926,29.2,29.4,27.6,26.3,23.4,21.4,21.5,22.7,22.9,25.7,27.4,27.6,25.4
IDCJAC0002,039018,1927,27.6,28.2,27.1,24.8,23.5,21.0,19.7,20.7,21.8,23.8,26.1,26.6,24.2
IDCJAC0002,039018,1928,27.6,27.7,26.5,25.8,22.1,19.6,20.1,21.9,24.3,26.6,26.0,27.5,24.6
IDCJAC0002,039018,1929,28.5,28.6,27.8,25.4,22.6,20.3,20.3,21.1,22.9,26.2,26.9,29.3,25.0
IDCJAC0002,039018,1930,27.1,26.9,26.5,25.6,null,19.8,20.0,20.9,22.4,25.4,27.5,27.9,null
IDCJAC0002,039018,1931,30.2,27.8,27.7,25.3,23.7,21.3,20.3,21.6,23.5,24.5,26.8,27.2,25.0
IDCJAC0002,039018,1932,27.9,29.2,28.7,27.3,22.3,21.0,20.2,20.8,22.9,25.5,27.6,28.1,25.1
IDCJAC0002,039018,1933,28.7,27.7,28.5,25.6,23.9,20.9,19.8,19.8,22.2,24.3,25.0,26.3,24.4
IDCJAC0002,039018,1934,27.1,27.4,26.1,24.6,22.4,19.9,19.9,20.9,22.8,24.8,26.5,27.6,24.2
IDCJAC0002,039018,1935,29.1,29.9,27.0,25.1,22.8,21.0,19.9,20.3,21.8,null,26.6,27.7,null
IDCJAC0002,039018,1936,27.3,26.9,25.8,24.2,22.3,19.6,19.5,21.6,22.6,25.8,26.4,27.9,24.2
IDCJAC0002,039018,1937,null,26.8,26.3,24.8,23.7,19.8,19.6,20.2,23.1,25.2,26.7,28.1,null
IDCJAC0002,039018,1938,28.7,29.2,28.1,26.6,23.3,20.4,18.7,19.6,21.8,null,null,null,null
IDCJAC0002,039018,1953,29.5,null,null,26.8,24.6,22.6,21.4,21.4,23.1,25.6,28.2,30.0,null
IDCJAC0002,039018,1965,29.4,29.1,28.4,27.3,24.5,22.1,20.8,22.7,24.6,27.0,28.2,28.3,26.0
IDCJAC0002,039018,1966,28.1,29.3,29.1,27.4,24.1,22.1,21.1,21.4,24.5,25.8,27.7,29.2,25.8
IDCJAC0002,039018,1967,29.5,29.4,27.6,26.6,23.6,21.4,21.2,21.4,23.6,25.8,27.2,27.4,25.4
IDCJAC0002,039018,1968,28.0,27.4,27.1,26.8,22.4,20.8,19.7,20.6,22.4,25.3,27.2,27.7,24.6
IDCJAC0002,039018,1969,29.5,28.6,27.2,25.7,22.8,20.8,20.7,21.8,22.4,24.1,27.0,28.2,24.9
IDCJAC0002,039018,1970,28.9,27.6,27.2,25.7,22.5,21.3,19.9,null,null,25.5,26.3,27.4,null
IDCJAC0002,039018,1971,28.4,27.5,26.1,24.5,23.2,20.5,19.7,21.5,23.1,25.9,27.5,27.3,24.6
IDCJAC0002,039018,1972,27.7,27.0,26.2,25.0,22.2,20.5,20.4,21.8,23.2,25.2,26.3,27.6,24.4
IDCJAC0002,039018,1973,28.6,29.1,28.5,26.2,24.7,21.9,20.4,21.9,23.1,25.0,26.8,27.6,25.3
IDCJAC0002,039018,1974,27.3,28.1,27.2,26.1,22.9,21.1,20.3,21.4,22.0,23.9,25.6,27.4,24.4
IDCJAC0002,039018,1975,27.7,27.7,27.8,25.5,23.8,20.5,20.9,21.2,22.4,24.3,26.0,27.2,24.6
IDCJAC0002,039018,1976,27.7,27.6,27.3,24.6,22.9,21.2,20.2,20.4,22.1,24.4,27.0,28.9,24.5
IDCJAC0002,039018,1977,28.2,27.8,27.6,25.6,23.8,20.4,20.2,21.7,22.8,25.2,27.1,27.7,24.8
IDCJAC0002,039018,1978,29.3,28.9,27.9,26.7,22.7,20.3,19.7,20.4,22.3,23.7,25.2,27.6,24.6
IDCJAC0002,039018,1979,27.9,27.3,26.9,26.0,22.9,21.7,20.3,21.3,23.3,25.6,27.1,29.4,25.0
IDCJAC0002,039018,1980,29.6,28.3,27.5,25.8,23.9,21.7,20.3,21.3,24.0,26.2,27.3,28.2,25.3
IDCJAC0002,039018,1981,27.5,28.8,27.8,26.1,23.1,20.9,20.3,21.2,23.1,24.1,25.9,29.0,24.8
