Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,039314,1986,null,null,null,null,null,null,21.1,null,null,null,null,null,null
IDCJAC0002,039314,1987,30.1,29.1,28.6,26.0,24.4,21.6,20.7,21.9,23.6,25.5,26.4,28.6,25.5
IDCJAC0002,039314,1988,29.2,28.4,26.9,26.3,23.8,21.9,20.9,21.4,23.5,26.8,27.6,28.1,25.4
IDCJAC0002,039314,1989,28.1,27.3,27.1,26.1,24.0,20.5,19.4,20.4,23.5,25.9,26.5,27.2,24.7
IDCJAC0002,039314,1990,null,null,null,null,null,null,null,null,null,25.5,27.6,29.6,null
IDCJAC0002,039314,1991,28.7,28.8,27.7,26.1,23.8,23.1,21.2,22.2,24.4,26.2,27.7,28.1,25.7
IDCJAC0002,039314,1992,30.1,29.2,27.3,25.4,23.4,21.5,21.0,21.8,23.6,25.1,27.4,28.4,25.4
IDCJAC0002,039314,1993,28.7,29.3,28.3,26.3,24.2,22.3,22.3,22.6,23.6,25.2,26.8,28.2,25.7
IDCJAC0002,039314,1994,29.7,28.2,27.1,25.1,23.7,22.0,20.9,21.3,24.0,25.2,28.2,28.2,25.3
IDCJAC0002,039314,1995,29.0,28.1,28.8,26.3,23.7,21.4,21.4,21.1,23.9,25.0,27.8,28.7,25.4
IDCJAC0002,039314,1996,29.1,29.6,28.0,26.9,24.2,22.5,21.1,21.7,24.2,24.9,27.0,28.5,25.6
IDCJAC0002,039314,1997,27.8,29.8,27.3,25.9,23.5,21.2,20.6,21.9,24.4,25.4,27.6,29.3,25.4
IDCJAC0002,039314,1998,29.9,31.2,29.9,27.6,24.5,22.4,21.4,22.4,24.3,25.9,26.5,28.4,26.2
IDCJAC0002,039314,1999,29.2,28.6,28.2,25.8,24.0,21.3,21.3,21.0,23.2,25.8,26.1,26.9,25.1
IDCJAC0002,039314,2000,28.4,27.8,28.5,25.7,23.6,20.4,21.0,22.0,24.9,26.0,26.1,27.9,25.2
IDCJAC0002,039314,2001,28.6,29.0,29.9,26.7,25.2,22.8,22.1,22.7,24.0,26.1,27.6,29.6,26.2
IDCJAC0002,039314,2002,30.3,30.6,28.8,27.2,24.3,22.4,21.9,21.6,24.3,26.2,27.5,28.7,26.2
IDCJAC0002,039314,2003,28.8,28.9,28.2,26.7,24.4,22.9,21.6,22.3,24.8,26.3,27.6,28.5,25.9
IDCJAC0002,039314,2004,29.9,30.2,28.3,26.6,24.3,22.6,22.0,23.2,24.0,26.3,28.3,29.3,26.2
IDCJAC0002,039314,2005,28.9,29.6,28.7,26.8,24.6,22.3,22.1,22.0,24.5,27.0,29.1,30.3,26.3
IDCJAC0002,039314,2006,30.3,30.4,28.2,27.0,24.6,21.6,21.3,22.8,24.3,25.7,27.3,27.6,25.9
IDCJAC0002,039314,2007,30.0,28.9,29.4,27.3,26.5,20.6,21.4,23.1,23.6,26.4,26.7,28.4,26.0
IDCJAC0002,039314,2008,28.9,28.2,27.3,26.3,24.2,23.1,21.0,21.6,24.2,26.4,28.6,29.8,25.8
IDCJAC0002,039314,2009,29.7,29.6,28.2,27.8,23.9,22.9,22.2,23.9,26.1,27.6,28.9,30.5,26.8
IDCJAC0002,039314,2010,30.5,29.0,28.1,27.0,24.9,22.5,22.3,21.9,24.0,24.6,25.8,27.9,25.7
IDCJAC0002,039314,2011,28.5,28.7,27.9,25.3,22.8,21.2,21.0,21.5,23.0,25.4,28.5,27.6,25.1
IDCJAC0002,039314,2012,28.1,29.4,27.9,26.0,23.0,21.2,20.6,22.1,24.6,25.5,27.4,30.2,25.5
IDCJAC0002,039314,2013,30.4,28.6,26.8,26.1,23.2,21.8,21.2,23.7,25.4,27.4,28.8,29.2,26.1
IDCJAC0002,039314,2014,29.4,28.7,28.5,27.1,23.7,22.2,21.1,21.8,23.6,25.5,28.1,29.3,25.8
IDCJAC0002,039314,2015,30.7,28.7,29.7,26.1,23.9,22.3,21.4,23.2,24.5,26.5,28.3,29.7,26.2
IDCJAC0002,039314,2016,30.2,29.8,28.6,26.8,26.0,22.2,null,null,null,null,null,null,null
