Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,041116,1938,26.5,26.4,25.1,23.3,18.8,14.3,12.8,14.2,18.6,23.4,24.8,29.4,21.5
IDCJAC0002,041116,1939,29.8,26.8,23.7,19.9,18.7,14.0,12.6,13.4,18.2,20.3,23.9,26.8,20.7
IDCJAC0002,041116,1940,29.4,26.5,23.7,20.8,17.7,16.7,15.4,17.3,20.8,24.7,26.7,26.0,22.1
IDCJAC0002,041116,1941,23.7,24.1,22.9,20.2,18.2,14.1,14.4,15.3,21.7,22.2,25.9,28.3,20.9
IDCJAC0002,041116,1942,29.7,22.2,25.2,22.6,19.1,16.9,15.4,17.3,19.4,20.2,23.9,23.7,21.3
IDCJAC0002,041116,1943,25.7,27.3,27.5,21.3,18.1,14.4,14.0,13.3,17.9,21.4,22.7,25.8,20.8
IDCJAC0002,041116,1944,26.3,24.5,23.6,22.5,16.3,15.3,14.4,15.3,18.3,22.5,27.1,27.9,21.2
IDCJAC0002,041116,1945,27.8,27.3,24.4,20.0,17.1,15.7,13.7,15.7,18.3,21.2,24.8,25.6,21.0
IDCJAC0002,041116,1946,27.7,26.8,22.9,19.9,18.6,14.5,14.6,18.3,18.7,21.1,27.1,26.6,21.4
IDCJAC0002,041116,1947,26.1,21.5,23.8,19.1,17.7,14.4,13.8,15.1,17.7,19.7,21.8,24.5,19.6
IDCJAC0002,041116,1948,23.3,27.2,22.9,19.1,16.9,15.8,13.7,15.7,18.3,22.6,24.3,26.5,20.5
IDCJAC0002,041116,1949,25.9,26.5,22.4,19.3,15.9,12.6,13.7,15.7,17.4,21.8,22.8,27.5,20.1
IDCJAC0002,041116,1950,26.6,24.0,23.2,19.8,17.6,12.8,14.8,13.8,18.4,18.8,21.1,26.1,19.8
IDCJAC0002,041116,1951,22.6,24.9,23.7,19.7,16.4,13.8,15.2,13.5,18.7,21.1,26.4,28.0,20.3
IDCJAC0002,041116,1952,30.2,27.1,23.3,19.7,16.4,13.6,13.7,14.2,17.5,20.7,23.4,26.7,20.5
IDCJAC0002,041116,1953,24.4,23.7,22.4,22.3,16.4,15.1,14.6,15.0,18.9,21.4,25.6,30.9,20.9
IDCJAC0002,041116,1954,24.6,23.8,25.7,22.0,17.3,14.1,14.7,15.6,16.7,19.8,22.9,24.3,20.1
IDCJAC0002,041116,1955,26.7,26.7,23.6,21.3,15.6,13.8,13.1,15.1,18.6,21.4,25.3,25.6,20.6
IDCJAC0002,041116,1956,25.8,23.6,24.1,22.3,16.0,13.9,13.1,13.8,17.0,19.8,22.8,26.4,19.9
IDCJAC0002,041116,1968,null,null,null,null,null,null,null,null,null,null,27.6,25.0,null
IDCJAC0002,041116,1969,26.8,25.8,24.4,22.6,17.3,13.5,14.5,16.4,14.8,20.2,23.2,27.1,20.5
IDCJAC0002,041116,1970,27.1,25.2,25.5,20.5,16.6,15.1,15.6,15.6,16.8,22.4,22.8,25.0,20.7
IDCJAC0002,041116,1971,25.5,24.3,22.1,19.6,16.7,13.8,13.3,14.6,17.7,21.6,22.5,24.7,19.7
IDCJAC0002,041116,1972,24.0,22.3,23.1,20.2,16.4,14.4,13.4,15.7,19.0,21.6,22.6,25.4,19.8
IDCJAC0002,041116,1973,25.8,25.8,24.6,23.1,19.7,13.3,13.3,14.9,17.6,20.2,23.3,25.2,20.6
IDCJAC0002,041116,1974,23.6,25.4,23.4,22.4,16.6,14.7,14.2,14.3,16.0,19.8,22.0,27.0,20.0
IDCJAC0002,041116,1975,26.9,25.3,23.4,20.2,18.5,14.5,15.2,15.0,18.3,19.6,22.7,24.9,20.4
IDCJAC0002,041116,1976,24.7,22.7,23.8,20.2,17.6,14.3,14.1,14.8,16.9,18.9,24.1,28.7,20.1
IDCJAC0002,041116,1977,26.9,26.1,23.4,21.6,17.0,13.5,13.6,17.6,18.2,24.0,26.8,28.0,21.4
IDCJAC0002,041116,1978,26.9,27.7,24.8,21.6,17.5,12.4,12.4,13.9,16.6,19.6,22.9,24.8,20.1
IDCJAC0002,041116,1979,27.4,25.5,24.8,23.8,16.7,15.9,14.3,15.5,18.9,21.6,25.8,31.4,21.8
IDCJAC0002,041116,1980,29.2,25.5,27.6,22.8,17.8,15.1,12.6,16.8,22.7,25.0,25.8,25.0,22.2
IDCJAC0002,041116,1981,27.9,27.5,25.3,21.8,16.6,13.5,13.2,14.6,20.8,21.2,22.1,27.0,21.0
IDCJAC0002,041116,1982,27.0,27.1,23.2,20.4,18.7,14.2,13.3,17.2,18.0,21.5,null,null,null
IDCJAC0002,041116,1983,null,null,25.5,19.9,16.9,13.8,13.3,14.7,20.1,20.5,22.1,24.3,null
IDCJAC0002,041116,1984,24.8,24.9,24.1,20.8,17.2,15.3,11.8,14.6,16.3,20.8,25.2,27.6,20.3
IDCJAC0002,041116,1985,29.9,27.1,23.7,20.7,null,null,null,null,17.3,null,null,null,null
IDCJAC0002,041116,1986,null,null,25.7,24.3,19.5,15.6,14.7,14.8,19.1,20.8,null,null,null
IDCJAC0002,041116,1987,null,null,null,null,null,null,null,null,null,null,null,27.0,null
