Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,039104,1962,30.7,31.9,28.5,25.7,24.3,22.2,21.1,23.0,26.1,30.8,32.6,29.9,27.2
IDCJAC0002,039104,1963,29.1,32.4,29.6,26.4,24.5,21.2,20.8,22.7,27.0,27.5,30.6,31.0,26.9
IDCJAC0002,039104,1964,33.5,32.6,30.9,28.9,25.0,20.9,21.6,23.2,25.6,27.1,29.9,32.3,27.6
IDCJAC0002,039104,1965,32.9,32.1,31.3,28.4,24.4,20.9,18.9,22.9,27.2,28.4,32.8,30.9,27.6
IDCJAC0002,039104,1966,30.6,32.9,30.2,28.7,23.6,21.0,19.4,20.8,26.1,27.2,30.9,32.3,27.0
IDCJAC0002,039104,1967,32.7,29.8,28.6,27.5,23.4,20.3,19.8,20.9,26.1,29.8,30.9,30.7,26.7
IDCJAC0002,039104,1968,29.9,29.7,28.8,28.4,21.8,20.8,19.1,22.7,24.9,30.4,33.3,32.0,26.8
IDCJAC0002,039104,1969,35.0,33.9,30.9,28.3,24.1,20.7,21.6,24.2,25.4,27.4,31.7,32.6,28.0
IDCJAC0002,039104,1970,33.4,30.5,31.3,28.9,24.6,22.5,21.4,23.8,25.8,29.2,28.9,30.4,27.6
IDCJAC0002,039104,1971,31.3,28.5,27.8,26.4,24.3,20.3,20.1,23.0,25.7,31.0,31.9,31.3,26.8
IDCJAC0002,039104,1972,30.4,28.2,28.4,26.3,22.3,20.8,21.0,24.0,26.5,30.4,30.7,null,null
IDCJAC0002,039104,1973,31.3,30.5,31.1,28.8,26.7,21.8,20.3,22.8,24.7,28.5,30.5,30.4,27.3
IDCJAC0002,039104,1974,28.6,30.6,29.1,28.5,23.7,21.3,21.2,22.1,23.3,26.5,28.5,32.0,26.3
IDCJAC0002,039104,1975,30.8,30.9,30.5,27.5,25.3,21.0,22.1,22.6,25.7,27.3,30.4,30.2,27.0
IDCJAC0002,039104,1976,30.1,29.0,28.5,25.9,23.6,21.3,20.6,22.1,24.5,27.4,31.6,33.6,26.5
IDCJAC0002,039104,1977,32.6,31.0,29.4,27.8,24.1,20.2,20.5,23.9,26.5,31.0,32.0,32.9,27.7
IDCJAC0002,039104,1978,33.2,31.4,31.3,28.3,23.0,19.3,20.1,20.6,23.4,26.3,28.4,31.7,26.4
IDCJAC0002,039104,1979,32.7,29.9,29.8,28.9,23.5,22.7,21.7,24.2,27.4,29.7,32.5,35.1,28.2
IDCJAC0002,039104,1980,33.3,30.8,31.0,29.1,24.9,22.3,21.3,23.9,30.1,31.6,33.5,31.8,28.6
IDCJAC0002,039104,1981,30.0,31.0,30.6,28.1,24.1,20.9,20.6,22.9,27.4,28.0,29.0,34.0,27.2
IDCJAC0002,039104,1982,32.2,31.7,29.5,27.3,24.5,20.3,20.4,22.8,26.1,29.1,31.9,32.9,27.4
IDCJAC0002,039104,1983,31.9,33.7,30.0,26.6,22.8,19.5,19.6,21.5,28.1,29.0,29.2,30.5,26.9
IDCJAC0002,039104,1984,30.6,30.2,29.5,26.1,24.3,22.0,19.7,22.4,24.5,25.5,30.4,32.8,26.5
IDCJAC0002,039104,1985,33.6,32.3,28.6,27.2,24.6,20.0,20.3,23.2,25.9,27.0,30.0,33.6,27.2
IDCJAC0002,039104,1986,32.4,31.8,30.7,29.3,25.0,21.7,21.2,21.5,26.6,28.3,29.4,32.4,27.5
IDCJAC0002,039104,1987,34.1,31.4,31.3,27.8,24.1,22.0,21.1,23.4,26.2,29.2,28.9,33.3,27.7
IDCJAC0002,039104,1988,34.0,32.5,30.2,27.7,24.3,21.4,21.3,22.2,26.1,33.8,32.4,31.0,28.1
IDCJAC0002,039104,1989,31.4,28.9,28.8,26.1,23.7,19.2,18.6,21.3,26.0,30.4,28.4,31.6,26.2
IDCJAC0002,039104,1990,33.9,33.9,30.1,25.9,23.4,19.6,21.2,22.1,24.6,30.0,32.8,33.2,27.6
IDCJAC0002,039104,1991,31.3,31.5,31.2,28.0,24.7,23.3,21.1,24.9,28.4,30.2,31.7,32.4,28.2
IDCJAC0002,039104,1992,34.3,31.6,28.6,26.5,22.9,20.4,21.1,23.6,25.9,27.8,31.9,32.2,27.2
IDCJAC0002,039104,1993,31.6,32.4,30.9,28.6,25.3,22.5,23.2,null,null,null,null,null,null
IDCJAC0002,039104,2005,null,null,null,null,null,20.5,22.3,22.9,28.3,31.5,30.8,34.2,null
IDCJAC0002,039104,2006,33.6,34.8,30.5,29.3,25.5,22.1,22.6,25.0,26.6,29.6,30.8,30.5,28.4
IDCJAC0002,039104,2007,32.6,30.3,32.8,29.8,27.3,18.9,20.5,23.1,26.3,30.7,28.3,30.5,27.6
IDCJAC0002,039104,2008,29.7,29.1,28.5,27.2,24.4,23.1,20.0,21.7,26.5,27.6,31.4,33.2,26.9
IDCJAC0002,039104,2009,31.3,31.0,30.4,28.4,24.1,22.7,22.4,27.9,29.2,30.5,33.2,32.9,28.7
IDCJAC0002,039104,2010,31.5,29.6,28.3,28.0,23.8,21.7,22.1,22.4,24.8,26.5,26.3,28.6,26.1
IDCJAC0002,039104,2011,30.1,30.9,28.7,26.1,22.9,21.5,21.1,23.3,25.5,28.4,32.4,29.9,26.7
IDCJAC0002,039104,2012,31.3,31.4,28.9,28.0,23.8,20.3,20.7,24.1,27.0,29.3,31.4,34.1,27.5
IDCJAC0002,039104,2013,33.6,29.7,27.9,26.6,22.8,20.7,22.6,25.7,30.7,31.6,32.0,32.4,28.0
IDCJAC0002,039104,2014,34.2,32.5,31.8,28.6,24.4,22.9,22.4,22.5,26.1,31.1,33.4,31.9,28.5
IDCJAC0002,039104,2015,31.1,30.5,31.8,26.9,24.3,22.5,21.6,25.1,25.8,29.2,32.1,31.8,27.7
IDCJAC0002,039104,2016,33.4,31.9,30.6,28.8,28.0,22.4,null,null,null,null,null,null,null
