Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,043015,1967,null,32.6,28.1,27.8,22.5,18.8,18.2,20.2,26.3,29.8,32.5,32.9,null
IDCJAC0002,043015,1968,31.9,30.4,29.6,29.4,21.2,20.9,19.0,20.4,24.2,29.7,35.3,32.8,27.1
IDCJAC0002,043015,1969,35.6,35.4,31.4,27.9,24.7,19.8,21.0,23.3,24.2,29.1,32.2,33.9,28.2
IDCJAC0002,043015,1970,35.6,32.4,32.1,28.6,22.7,20.6,19.3,22.0,23.7,29.7,31.0,32.0,27.5
IDCJAC0002,043015,1971,32.9,30.6,28.0,26.0,22.9,19.1,18.6,22.8,26.0,30.8,32.5,33.8,27.0
IDCJAC0002,043015,1972,31.9,28.9,31.2,28.0,22.4,20.8,20.4,23.6,25.8,29.1,28.9,34.7,27.1
IDCJAC0002,043015,1973,34.3,31.8,32.6,29.1,25.1,20.9,19.8,22.4,24.9,29.2,30.5,32.7,27.8
IDCJAC0002,043015,1974,30.1,32.1,31.2,30.0,22.3,null,21.2,21.9,23.0,28.7,31.1,35.5,null
IDCJAC0002,043015,1975,33.5,32.5,30.9,27.4,24.7,20.3,20.6,21.8,26.2,28.0,32.6,32.9,27.6
IDCJAC0002,043015,1976,31.3,29.7,30.2,26.7,23.0,19.5,19.3,21.9,24.4,28.2,32.3,34.6,26.8
IDCJAC0002,043015,1977,34.0,33.3,29.5,28.1,23.4,19.2,18.8,23.7,25.4,30.7,33.6,34.4,27.8
IDCJAC0002,043015,1978,34.7,32.6,31.6,27.8,21.5,17.6,18.4,18.3,23.0,26.1,30.8,33.1,26.3
IDCJAC0002,043015,1979,35.2,31.4,31.6,29.6,22.5,22.4,21.8,23.4,27.1,30.4,34.0,37.8,28.9
IDCJAC0002,043015,1980,36.7,32.8,31.0,29.0,25.1,22.0,20.0,22.9,30.5,32.0,33.9,32.7,29.1
IDCJAC0002,043015,1981,33.2,34.2,33.0,28.1,22.9,20.4,20.0,22.4,27.2,27.9,30.2,34.9,27.9
IDCJAC0002,043015,1982,33.9,35.2,null,null,null,18.9,18.9,22.7,26.1,29.4,33.8,34.5,null
IDCJAC0002,043015,1983,34.2,34.8,31.8,24.7,21.6,18.5,18.5,20.1,27.6,29.3,28.6,30.3,26.7
IDCJAC0002,043015,1984,30.8,30.8,30.4,26.4,22.8,20.8,16.9,21.3,23.7,26.7,31.2,34.1,26.3
IDCJAC0002,043015,1985,35.1,33.2,30.6,28.2,23.9,19.0,20.1,22.3,25.1,27.3,29.1,33.5,27.3
IDCJAC0002,043015,1986,34.3,33.0,31.6,29.6,24.2,20.8,20.4,21.3,26.5,28.6,29.9,32.4,27.7
IDCJAC0002,043015,1987,34.0,31.9,31.4,28.0,22.9,21.1,19.6,21.2,25.6,29.9,29.8,33.9,27.4
IDCJAC0002,043015,1988,33.6,31.4,28.9,25.3,23.7,20.7,20.8,22.0,25.9,33.6,31.2,31.7,27.4
IDCJAC0002,043015,1989,33.0,29.3,30.5,25.1,23.0,17.7,17.8,21.1,25.9,31.0,28.1,32.2,26.2
IDCJAC0002,043015,1990,35.3,33.6,29.0,24.9,22.1,18.1,20.8,21.6,24.7,30.1,33.8,34.7,27.4
IDCJAC0002,043015,1991,31.3,32.5,33.4,28.5,24.9,23.6,19.9,24.9,27.7,32.0,33.7,33.1,28.8
IDCJAC0002,043015,1992,36.1,32.6,31.0,26.4,22.2,19.6,20.7,22.2,25.0,28.3,32.1,31.9,27.3
IDCJAC0002,043015,1993,34.1,32.8,31.6,28.3,25.1,20.0,21.5,22.7,23.6,28.3,31.7,31.7,27.6
IDCJAC0002,043015,1994,35.4,29.5,26.8,27.0,24.1,20.9,20.4,22.1,26.1,28.7,31.7,33.2,27.2
