Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,027054,1993,30.7,30.5,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0002,027054,1997,null,null,null,29.2,29.0,28.3,27.3,27.6,28.5,29.3,30.6,32.3,null
IDCJAC0002,027054,1998,31.7,31.6,30.6,30.9,29.5,28.7,28.8,29.0,30.2,32.0,31.5,30.5,30.4
IDCJAC0002,027054,1999,31.0,29.3,30.6,30.3,29.1,28.2,27.5,27.0,29.3,30.5,31.8,31.7,29.7
IDCJAC0002,027054,2000,31.6,31.5,30.9,30.5,29.7,28.3,27.8,28.5,30.0,31.4,33.1,31.5,30.4
IDCJAC0002,027054,2001,32.0,31.4,33.1,32.1,31.4,30.6,29.7,29.4,30.8,31.1,31.5,33.0,31.3
IDCJAC0002,027054,2002,34.3,33.0,33.4,32.8,31.5,30.2,29.6,30.2,31.0,31.4,32.2,34.2,32.0
IDCJAC0002,027054,2003,32.1,32.1,31.3,31.2,30.8,30.0,28.9,29.6,30.5,31.7,32.4,32.7,31.1
IDCJAC0002,027054,2004,32.2,30.8,31.2,31.6,31.0,29.4,29.0,29.7,30.4,31.6,33.0,34.0,31.2
IDCJAC0002,027054,2005,31.3,32.5,31.6,30.8,30.6,30.1,29.4,30.2,30.8,32.1,33.0,34.1,31.4
IDCJAC0002,027054,2006,31.9,31.5,30.7,31.0,31.2,30.0,29.5,29.5,30.1,31.6,33.0,34.0,31.2
IDCJAC0002,027054,2007,32.1,31.7,32.0,31.7,31.6,30.6,29.7,30.0,30.7,32.7,33.1,34.4,31.7
IDCJAC0002,027054,2008,31.6,31.4,32.6,31.7,30.4,30.2,29.8,29.9,31.4,33.2,34.8,33.2,31.7
IDCJAC0002,027054,2009,32.1,31.6,31.1,null,31.2,30.8,31.4,31.5,32.5,33.2,34.5,33.2,null
IDCJAC0002,027054,2010,30.7,32.4,32.5,32.4,33.6,33.6,32.1,32.4,33.4,33.5,33.5,32.3,32.7
IDCJAC0002,027054,2011,31.3,31.3,31.7,31.1,32.6,30.8,30.0,31.3,31.7,33.3,35.1,32.8,31.9
IDCJAC0002,027054,2012,32.3,31.8,31.5,32.9,29.6,29.5,29.5,29.0,30.3,32.0,32.9,34.4,31.3
IDCJAC0002,027054,2013,31.9,32.5,30.9,32.3,32.4,30.0,30.3,30.9,32.1,33.1,33.1,32.7,31.9
IDCJAC0002,027054,2014,31.2,30.7,31.2,32.3,33.3,32.1,30.2,30.1,31.0,31.8,32.9,34.0,31.7
IDCJAC0002,027054,2015,31.0,30.6,30.9,33.7,32.9,31.1,31.2,31.0,31.5,32.5,33.8,33.5,32.0
IDCJAC0002,027054,2016,33.4,32.3,33.1,33.2,33.2,33.4,null,null,null,null,null,null,null
