Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,030161,1998,null,null,36.8,34.3,30.8,26.1,26.3,29.5,32.9,36.8,36.6,37.6,null
IDCJAC0002,030161,1999,36.1,37.3,35.0,31.9,30.7,27.7,26.4,28.4,33.6,37.2,34.0,35.7,32.8
IDCJAC0002,030161,2000,38.7,34.9,33.8,31.2,27.3,23.9,26.8,29.9,34.2,34.6,34.9,33.5,32.0
IDCJAC0002,030161,2001,36.1,34.9,36.7,33.5,29.1,28.4,26.5,28.4,32.6,35.0,37.6,40.3,33.3
IDCJAC0002,030161,2002,37.7,37.5,36.4,34.9,30.5,26.9,26.8,28.7,33.9,38.1,39.3,40.5,34.3
IDCJAC0002,030161,2003,37.8,36.6,35.1,34.6,30.3,28.4,26.9,30.0,34.3,36.5,37.8,38.9,33.9
IDCJAC0002,030161,2004,36.0,35.1,37.3,33.4,30.5,26.8,27.0,28.1,32.1,37.8,37.8,38.0,33.3
IDCJAC0002,030161,2005,35.8,38.5,38.2,34.8,29.3,27.5,27.1,27.4,33.8,38.5,38.6,41.0,34.2
IDCJAC0002,030161,2006,37.8,37.8,35.2,30.7,27.5,26.2,25.9,29.1,32.2,36.6,39.0,38.4,33.0
IDCJAC0002,030161,2007,36.1,35.3,37.4,34.8,32.8,21.7,25.2,28.0,32.9,36.7,37.7,37.8,33.0
IDCJAC0002,030161,2008,34.9,34.2,34.5,32.9,29.1,27.5,25.5,27.9,33.6,37.3,38.0,39.3,32.9
IDCJAC0002,030161,2009,30.7,32.1,34.3,33.7,29.0,27.9,27.1,32.5,33.5,35.3,38.0,39.0,32.8
IDCJAC0002,030161,2010,34.8,33.9,33.1,32.6,29.3,27.3,28.8,29.1,33.2,34.8,34.0,34.9,32.1
IDCJAC0002,030161,2011,36.2,36.8,32.8,30.5,27.6,25.0,26.6,28.9,32.3,36.2,37.5,36.6,32.3
IDCJAC0002,030161,2012,37.8,34.7,32.2,31.1,27.0,24.3,25.6,29.1,33.3,35.5,39.1,38.7,32.4
IDCJAC0002,030161,2013,40.1,38.6,37.8,33.5,29.5,27.4,28.0,31.2,35.9,38.7,38.2,39.3,34.9
IDCJAC0002,030161,2014,39.4,35.2,36.8,35.4,30.8,27.0,27.3,27.7,33.7,37.2,40.1,39.3,34.2
IDCJAC0002,030161,2015,36.2,37.9,38.8,33.5,30.4,27.7,27.3,29.8,32.3,36.4,39.7,37.4,34.0
IDCJAC0002,030161,2016,38.0,39.6,35.8,35.0,32.2,27.5,null,null,null,null,null,null,null
