Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040052,1972,null,null,null,null,null,null,null,null,null,null,null,30.0,null
IDCJAC0002,040052,1973,29.2,28.4,28.6,27.4,24.7,21.7,20.9,21.7,23.4,24.4,26.2,27.5,25.3
IDCJAC0002,040052,1974,27.7,27.7,27.0,25.4,22.7,21.2,20.4,20.6,21.5,23.1,24.6,26.3,24.0
IDCJAC0002,040052,1975,27.0,27.5,27.5,25.4,24.0,20.7,21.2,21.0,22.1,23.3,25.6,26.6,24.3
IDCJAC0002,040052,1976,27.4,27.2,27.0,25.0,22.9,21.1,20.3,20.6,22.0,23.5,26.3,27.6,24.2
IDCJAC0002,040052,1977,28.1,28.5,27.7,25.7,23.0,20.6,20.0,21.7,22.6,25.6,25.6,27.2,24.7
IDCJAC0002,040052,1978,28.4,29.2,27.8,26.0,23.3,20.7,20.3,20.1,22.0,23.4,25.2,26.9,24.4
IDCJAC0002,040052,1979,28.3,27.8,27.4,25.8,22.8,21.8,20.7,21.3,22.6,23.8,25.7,28.2,24.7
IDCJAC0002,040052,1980,28.7,27.9,27.4,26.3,23.8,21.5,20.3,22.0,24.8,24.6,26.3,26.9,25.0
IDCJAC0002,040052,1981,28.4,28.8,28.1,26.4,23.1,20.4,20.4,21.3,23.3,23.8,null,null,null
