Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,040121,2001,null,null,null,23.2,21.2,19.6,18.9,20.2,21.7,25.0,24.7,28.3,null
IDCJAC0002,040121,2002,28.0,27.3,26.1,23.7,20.9,19.5,19.6,19.3,23.7,24.8,25.2,26.9,23.8
IDCJAC0002,040121,2003,26.1,24.9,24.7,23.3,21.0,19.8,18.2,19.4,24.6,23.2,23.8,25.9,22.9
IDCJAC0002,040121,2004,27.7,29.0,25.5,23.4,21.3,19.8,19.4,21.3,22.9,26.2,25.0,26.2,24.0
IDCJAC0002,040121,2005,26.7,26.9,25.1,23.3,20.9,18.3,19.1,19.5,22.6,25.9,24.9,29.2,23.5
IDCJAC0002,040121,2006,27.5,27.4,24.8,24.6,21.8,18.8,19.6,21.7,21.5,23.1,25.0,24.0,23.3
IDCJAC0002,040121,2007,26.6,25.2,26.7,24.0,22.7,17.7,18.7,20.4,22.7,25.3,23.3,24.4,23.1
IDCJAC0002,040121,2008,24.9,25.5,23.6,22.5,21.1,19.8,17.8,18.9,22.4,22.9,25.5,27.8,22.7
IDCJAC0002,040121,2009,26.1,26.5,25.2,23.7,20.2,19.2,18.7,22.9,24.3,25.0,27.5,27.8,23.9
IDCJAC0002,040121,2010,27.8,26.0,24.1,23.8,21.1,18.8,18.3,18.8,21.8,21.7,22.6,24.8,22.5
IDCJAC0002,040121,2011,25.6,26.4,25.4,22.6,20.2,18.4,18.7,19.1,21.7,22.2,25.9,24.1,22.5
IDCJAC0002,040121,2012,25.3,26.1,24.4,23.6,20.7,17.6,18.1,20.8,22.5,24.7,25.6,27.6,23.1
IDCJAC0002,040121,2013,28.0,24.6,24.3,23.2,20.1,18.1,18.4,22.1,24.7,26.3,25.8,26.8,23.5
IDCJAC0002,040121,2014,32.9,null,null,24.1,21.0,19.9,19.4,18.9,22.0,25.1,27.3,26.8,null
IDCJAC0002,040121,2015,26.9,25.4,27.3,24.4,21.9,18.8,18.2,20.5,21.6,23.3,26.3,25.5,23.3
IDCJAC0002,040121,2016,26.8,27.6,26.2,25.0,24.3,17.2,null,null,null,null,null,null,null
