Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0002,031190,1991,null,null,null,null,null,null,null,null,null,30.9,31.9,33.5,null
IDCJAC0002,031190,1992,32.5,31.3,30.8,28.2,27.2,25.8,23.9,28.0,30.6,29.3,33.5,31.3,29.4
IDCJAC0002,031190,1993,29.8,29.4,31.4,27.5,26.0,25.3,25.2,24.9,27.8,30.6,31.5,31.4,28.4
IDCJAC0002,031190,1994,34.1,null,28.9,27.4,25.9,24.9,23.3,23.8,28.4,30.6,32.3,31.4,null
IDCJAC0002,031190,1995,32.2,30.4,29.0,29.3,26.5,24.8,26.1,23.6,28.3,30.2,32.2,32.5,28.8
IDCJAC0002,031190,1996,31.1,30.4,28.8,29.9,26.7,26.4,25.7,26.3,29.6,28.8,32.5,31.8,29.0
IDCJAC0002,031190,1997,30.5,30.5,28.9,26.8,26.2,23.5,23.5,24.8,29.2,29.2,30.9,31.1,27.9
IDCJAC0002,031190,1998,30.6,31.2,29.8,30.0,27.3,26.5,25.8,27.5,28.9,31.9,31.1,31.7,29.4
IDCJAC0002,031190,1999,30.9,29.9,29.0,27.6,26.7,24.8,24.0,24.6,27.3,30.1,29.4,30.0,27.9
IDCJAC0002,031190,2000,31.7,29.6,29.1,28.1,26.8,23.2,24.7,26.8,28.6,29.6,31.2,28.6,28.2
IDCJAC0002,031190,2001,30.5,28.4,30.5,28.0,27.4,24.8,25.4,26.3,28.7,31.0,32.4,33.9,28.9
IDCJAC0002,031190,2002,32.3,31.8,30.3,29.1,28.4,26.0,null,null,null,null,null,null,null
